,Afghanistan,Argentina,Bangladesh,Belize,Bhutan,Bolivia,Brazil,Brunei,Cambodia,Chile,China,Colombia,Costa Rica,Cuba,Dominican Republic,Ecuador,El Salvador,Guatemala,Guyana,Haiti,Honduras,India,Indonesia,Japan,Laos,Malaysia,Mexico,Mongolia,Nepal,Nicaragua,Pakistan,Panama,Paraguay,Peru,Philippines,Singapore,Sri Lanka,Suriname,Thailand,Uruguay,Venezuela
2021-03-26,0.04385310011376564,0.0241426010545738,0.015005809413802078,0.02553774268911625,0.0011494252873563218,0.045216122343375985,0.024624367031768624,0.014563106796116505,0.0026609898882384245,0.02347475902205825,0.04761576829616221,0.026471419715445865,0.013602801924686584,0.005801531038191054,0.013127066021186289,0.05180967467328566,0.031210340775558166,0.035300609600558065,0.022465148931902518,0.019707914572864322,0.024396663318526315,0.01354000183975406,0.027003460914240263,0.019346042590586303,0.0,0.0036792408401620045,0.09040952246252193,0.0007508634930169695,0.010916162426713512,0.02669683257918552,0.02175130550914087,0.017218768145703806,0.01927008866485466,0.033717423502243486,0.018695276255645973,0.0004977765978628791,0.00604546099368173,0.019471947194719473,0.0032269379165205192,0.009491873470814401,0.009927012941835822
2021-03-27,0.04384905124013929,0.024109232270776295,0.014963196795219897,0.02553362867498993,0.0011494252873563218,0.04516349482254015,0.024626452639732545,0.014563106796116505,0.002631578947368421,0.023381220715420977,0.04760452833157931,0.026450529204431864,0.013589875309391491,0.005762721347245923,0.01312575706427848,0.051605241452872194,0.03113630330569479,0.03522575896582645,0.022401433691756272,0.01969863443729399,0.02439011336023721,0.013493279569443,0.026980282018209966,0.019329642504613536,0.0,0.0036717625925632887,0.09040664877717697,0.0007240081088908196,0.010910798800534702,0.026680735604461863,0.02168347265721129,0.017213627195550765,0.01927362553960834,0.033609858909483085,0.01849279437609842,0.0004976279733271406,0.006037267891524981,0.019461242440901593,0.0032157712607920586,0.009460616438356164,0.00991080911615289
2021-03-28,0.04382569165749192,0.024089712873384895,0.01492421795078878,0.025527460138508616,0.0011494252873563218,0.04514325335469063,0.024660152217539522,0.014563106796116505,0.0025458248472505093,0.023306662181592188,0.04759376167718843,0.026430566494161235,0.013582770885260593,0.00573176978775838,0.013124816609435593,0.05149995829587685,0.03103523338619896,0.03521581971155089,0.022389538339607686,0.019687818652443328,0.02437814659953921,0.013454015244065878,0.026968350667953892,0.01933231208975533,0.0,0.003666671532207447,0.0904287354248176,0.0006953135864274788,0.010904967898952112,0.02666064166290104,0.02161702852122257,0.017210298488906973,0.01928629670487793,0.03349843714947051,0.01832719969512619,0.0004974959371165135,0.006027361620016044,0.01945054945054945,0.003205686609289522,0.009422677383475688,0.009905462318527096
2021-03-29,0.04380157955453013,0.024069503560252718,0.014870497594871735,0.025521294581756702,0.0011494252873563218,0.04511125172529908,0.024713029573551672,0.014563106796116505,0.0024838549428713363,0.02324599555985678,0.0475834676943647,0.026413457185493202,0.013578289657745034,0.005702926862704778,0.01312434675197162,0.05142885300630426,0.03096426246784242,0.03521155830753354,0.022393212982144618,0.019680100360671162,0.02436899804538115,0.013420467120278423,0.026962034492091877,0.019342727010911883,0.0,0.003662705281685019,0.09044991830416649,0.000668359844940516,0.010898789223912377,0.026632560938910622,0.021573978184127176,0.017207997471155367,0.019311171465128115,0.0334582023033509,0.018165179277934124,0.0004973557253933255,0.006029629469543888,0.01943986820428336,0.003190456373976973,0.00937458286700003,0.009908261527455064
2021-03-30,0.043797562662976956,0.024042251334731736,0.014820021235550105,0.025517185864927957,0.0011494252873563218,0.04504481235632926,0.024784620954622066,0.014563106796116505,0.0024271844660194173,0.023164511246464556,0.04757504865629976,0.026397297387697763,0.013570680628272252,0.0056852103120759835,0.013127571853790236,0.05130186769712025,0.03091811337672175,0.035143523704792345,0.022350749926477797,0.01966930491340804,0.02435889977735352,0.013380325171147053,0.02695324538468421,0.01935322018619741,0.0,0.003657663558715354,0.09048966571177883,0.0006445790898543251,0.010893010438533844,0.026576576576576576,0.0215285900276925,0.01720361605746002,0.019351676422626286,0.03345434087831904,0.01802135541512312,0.0004972320747837041,0.006023836720618979,0.019429198682766192,0.0031714295563445827,0.009341843000664398,0.009919209488158708
2021-03-31,0.04379510275004876,0.024010035820051644,0.014764801531947208,0.025517185864927957,0.0011494252873563218,0.04498123482228273,0.024795855839889733,0.014563106796116505,0.002403846153846154,0.023092802236903867,0.0475680350666837,0.026378050926400817,0.013560693050435365,0.005657689619953771,0.013126788357178096,0.05107675990661782,0.030867433470042248,0.03506169302858546,0.022291443589993187,0.01966160112799624,0.024346048902794896,0.013337579196061338,0.026936193739262083,0.019341995192562238,0.0,0.0036497509564715224,0.09047189821142473,0.0006198859409868585,0.010888140579595192,0.02656461053579469,0.02147239263803681,0.01719992341824898,0.019336269149670654,0.0332846944601246,0.017881800235169745,0.0004971579139253932,0.006008297684816957,0.019420671494404212,0.003154033391614385,0.009302784910132332,0.009922227797290517
2021-04-01,0.0437856611262714,0.023977965474203576,0.01471640282481426,0.02551307847082495,0.0011494252873563218,0.0449280256039463,0.024829954100369103,0.014563106796116505,0.002403846153846154,0.02303575638112721,0.04755494856401741,0.026359861347062773,0.01355143226142139,0.005630091039770004,0.013125024626659838,0.05092754053914715,0.030830562738578992,0.0349977833378346,0.022256628604606154,0.019655442443226312,0.024345443954048564,0.01329363504057633,0.026922368057292558,0.019328983133831946,0.0,0.0036418554476806905,0.09049093463142883,0.0005970862192500597,0.010881745691441255,0.02656062424969988,0.02141753802281369,0.017195756036793013,0.019344550244984746,0.03315374681048073,0.0177508791362778,0.0004969931911932807,0.006002851354393337,0.019410023028840883,0.0031486361614018275,0.009292379471228615,0.009927369839764388
2021-04-02,0.04377855700775688,0.023944179905844902,0.014662670523662146,0.02551102526959601,0.0011494252873563218,0.044861940735535254,0.024824132049592593,0.014563106796116505,0.002403846153846154,0.022946752813298596,0.04754513841136368,0.026335050244640165,0.013527421074590885,0.005612944028670813,0.013123576410607438,0.05076347273785576,0.03081202360462257,0.03493316824146715,0.022215810732833238,0.01965082596101151,0.024339996549001562,0.013247328157812169,0.026899624488639567,0.01931003461807665,0.0,0.003632165865088527,0.09042796801977726,0.0005750431282346176,0.01087625914308043,0.026552655265526554,0.021348783874923814,0.017190005588647462,0.01934750837261936,0.03297171744427701,0.017574449241669433,0.0004968697207592169,0.005996921366571172,0.01939938623410785,0.0031403604587657017,0.009231472748578124,0.009921865310678407
2021-04-03,0.04375221238938053,0.02391922272665563,0.01461175227594611,0.025506919858384294,0.0011494252873563218,0.044820382463367954,0.02486306622865503,0.014563106796116505,0.0023832221163012394,0.022898578001872224,0.04753113092666064,0.02631154557070375,0.013506632969515186,0.005585717268740864,0.013122493627283474,0.05059781874915615,0.030740247208564997,0.034903131164955234,0.022192462215419935,0.019643136641101892,0.024324915842461256,0.013202206109218052,0.026879622457750368,0.01930332084151167,0.0,0.0036229920208593054,0.09043451646702548,0.0005571651437486071,0.010870152074147396,0.026528776978417268,0.02128583394086437,0.01718460761765861,0.019367430687618856,0.032862243792302306,0.01741671598057336,0.0004967134129178601,0.00598993860845839,0.019386637458926617,0.0031291452671677834,0.009201562953870372,0.009909593447835974
2021-04-04,0.04372744640203778,0.023906381438139553,0.014564858152487285,0.025500764218486044,0.0011494252873563218,0.04480039086855222,0.024906025729725043,0.014563106796116505,0.002305209774089442,0.022850504630500906,0.04751433283593812,0.026287154371110972,0.01350088371103112,0.0055640381977692084,0.013121414257871476,0.05050650018537787,0.03061753230919288,0.03488559865160828,0.022205279710283046,0.01963084623807289,0.02432564371552915,0.01316163914618438,0.02687885385026529,0.019303309675883187,0.0,0.0036156496230855817,0.09048564180798195,0.0005360780529645116,0.010863504739293872,0.026500973199580776,0.021222332881783993,0.01718047482316689,0.019412602591060164,0.03273963297082457,0.017259979815451878,0.0004965243296921549,0.0059824882050410165,0.019373905429071803,0.003116953516736685,0.00917853493274905,0.009900747457419434
