,Sri Lanka,Malaysia,Dominican Republic,Philippines,Uruguay,India,El Salvador,Pakistan,Nepal,Cambodia,Thailand,Paraguay,Ecuador,Belize,Honduras,Japan,Singapore,Afghanistan,Nicaragua,Mexico,Suriname,China,Haiti,Argentina,Bhutan,Mongolia,Chile,Colombia,Guyana,Cuba,Bangladesh,Guatemala,Indonesia,Peru,Brazil,Panama,Costa Rica
2021-05-09,0.005895321821769232,0.013651826833827277,0.02503211680339354,0.010067193621964959,0.0637079425067082,0.016501474377561488,0.010880328870474411,0.003906554818329116,0.013679089349801117,0.0011805750485481433,0.001203008975160422,0.04187532334248857,0.022747414564140235,0.031934933014101365,0.02224782646622663,0.00508543653238613,0.01048912858613589,0.0015942112714230489,0.001057731584647057,0.018360338586735987,0.018970942700218534,7.132446629065408e-05,0.0011564097205419182,0.06981391203872875,0.0015824015178613085,0.014183910402124033,0.06532785867741873,0.05904576871075154,0.018230037416137886,0.010262200113431938,0.0046972366154289374,0.013146499912617893,0.006272043320163563,0.05654418014690473,0.07154148137474356,0.08522173150445168,0.052583236260515566
2021-05-10,0.006009083161126872,0.013787339417125342,0.02512937061389924,0.010128563702394441,0.0643965400850441,0.016834407377625833,0.010963428361224081,0.0039234227647314745,0.014070621600005053,0.0012320136209339676,0.001237135060415062,0.04220325746964962,0.022874433346596338,0.031962597548922216,0.022393011414485055,0.005135382586378249,0.010494085560453463,0.0016023544388906786,0.001064071634105481,0.018379480348178094,0.01915163457965273,7.134253032910718e-05,0.0011581637167811748,0.07033159314862537,0.001609617268782756,0.014547819413279843,0.06561191081348818,0.05937000347700417,0.0183698870650517,0.010367968685439675,0.004707650158601906,0.013197963536403843,0.006291818577526071,0.05692614238220087,0.07185741657759313,0.08531721751899522,0.053446978218390874
2021-05-11,0.006119762296708814,0.013927455597074437,0.025230957058617037,0.01018683105756801,0.06537358865564277,0.01716403531572836,0.010999967469401581,0.003938402913589607,0.014462634342100891,0.0012890745489061496,0.0012712038390613818,0.04258306659768694,0.023018059225553843,0.03199026208374306,0.022548292673470773,0.005180821872794698,0.01049921346491992,0.0016115765118272058,0.0010791669899588713,0.01840123587526282,0.019356191424295215,7.136406822110895e-05,0.0011597423133965059,0.07101039550664213,0.0016407209841215534,0.014971515655103329,0.06588325122413131,0.05972676391534725,0.018533892562414264,0.010472942668843015,0.004718883426747673,0.013275103154703392,0.006312478584802005,0.057415468942806545,0.07228971454281753,0.08542174225821643,0.054036678409631195
2021-05-12,0.006231282033320491,0.014068127916216271,0.025344527385198098,0.01024355617577614,0.0663261678306902,0.01749434441108678,0.011054699044941715,0.003966674605828665,0.014890066200800033,0.0013412906811071086,0.00130878264746731,0.042978718631397274,0.023161174988919155,0.03201289670314194,0.022680453380890996,0.005231186977105257,0.010504854159833021,0.0016218004255562804,0.0010852051323002273,0.018424953665574798,0.019593136436006096,7.139255382020807e-05,0.0011620225085075394,0.07163282091598956,0.0016834885927123995,0.01529241446460535,0.06616730336020075,0.06008476249105692,0.018747481117118995,0.010585509387799497,0.004729406266583682,0.013352019503485432,0.0063341330217327,0.057870675484775716,0.07272668414316112,0.08552812109480741,0.05474769508495491
2021-05-13,0.006352281881545305,0.014234629811198777,0.02546620987796352,0.010311907388031429,0.06744456314500247,0.017854766454238478,0.011096942570851566,0.004000193198196636,0.015346773744055972,0.0013924900043190455,0.001344112171496673,0.04342386221999767,0.023324525337441466,0.032050621068806726,0.022845830950604003,0.0052889763880009984,0.010509982064299478,0.0016340537090959002,0.001091847088875719,0.01844795790562232,0.019853946412925264,7.141478648291958e-05,0.0011635134053109076,0.07228392157081402,0.0017171842843294299,0.016128825620170505,0.06652506257909191,0.06047161163270541,0.018957255590489715,0.010701166173550864,0.004741022073050089,0.013438145719864741,0.006359107098834436,0.05823744293843906,0.0732205413687427,0.08564098927219262,0.05546990114473292
2021-05-14,0.006472861429255251,0.01441036979610516,0.025587984554435585,0.01038494919082066,0.06844867198832838,0.018247730422972532,0.01113440671974242,0.004030995535105291,0.015748739532484134,0.0014454238840416673,0.0013759173391143477,0.04381152269951896,0.023460612841536558,0.03208331551904955,0.022973852170626037,0.005340922814267933,0.010515451829063698,0.0016448684520103233,0.0010957718813976005,0.01847177652368906,0.020101119266868268,7.143354529208242e-05,0.0011650043021142757,0.07292597270758283,0.0017586559047811595,0.016546421124170756,0.06690217710007251,0.060896292749444,0.01916067326163708,0.010818941862247295,0.004751453832333563,0.01352042053706701,0.006383137930160701,0.05881536023187783,0.07365358736013422,0.08576243264991304,0.056102984738857435
2021-05-15,0.006588070470386326,0.014585368262087886,0.025711510721333816,0.010455572693042783,0.06918764773397564,0.018616330701007155,0.011171870868633272,0.004057388483984987,0.016207334722458274,0.0014854981206678327,0.0014109460034500297,0.04414899061062484,0.023605939105801374,0.03211349501158138,0.023115402447022638,0.00541528447926649,0.010521605314423445,0.0016554520008956971,0.0011018100237389567,0.01849674302696383,0.020331245717091065,7.146480997402048e-05,0.0011658813002339043,0.07341856297768705,0.001814383394763171,0.01697713321449096,0.06727610061178971,0.061300711649913554,0.0193615482118951,0.010943250835024336,0.004760993002202212,0.013590638800323762,0.006406104867996026,0.05947431636069149,0.07409463582014382,0.08588967008191402,0.05657784651069843
2021-05-16,0.006716635727878766,0.014732559768433528,0.02583724929719142,0.01052711788717916,0.06991107821656682,0.018941733290217044,0.011211647619307511,0.0040861219396521285,0.016646744557605623,0.0015383721880969825,0.0014448428622713893,0.04448085041352788,0.02373465827356479,0.0321461894618242,0.023234538913604656,0.005473619446237181,0.010527758799783193,0.0016648282031849239,0.0011061876769364399,0.018518994936841223,0.020546030403965677,7.14912112609904e-05,0.0011681614953449378,0.07389900609519336,0.0018454871101019684,0.017464582166567225,0.06763181967721738,0.061680092661414394,0.01953191051148102,0.01106137967421161,0.004769943184497813,0.01363534852120505,0.0064277958648405,0.060076405791777636,0.07438997442827855,0.08601412636786034,0.057080779896170365
2021-05-17,0.006833245770726069,0.014870018838906188,0.02594851503110647,0.010585923656441256,0.07056110051250429,0.019235891051172276,0.011324348412884521,0.0041086442245022985,0.017087458585031003,0.0015854444630593592,0.0014784675147032282,0.04483023555456479,0.02384807397356241,0.03218642878519998,0.023364074580235785,0.005529171286564651,0.010533570424845175,0.0016746154170813494,0.0011132824941875333,0.018539672382548132,0.020765929011956348,7.152872887931607e-05,0.001169564692336343,0.07437944921269968,0.001872702861023416,0.017854419313471773,0.0679606505662289,0.0620099088723037,0.019638704788833387,0.011172180640713873,0.004779324481408738,0.013677546460014355,0.0064488836231076365,0.06053470588210318,0.07469494328524408,0.0861202734422801,0.05818008784255711
2021-05-18,0.006962978529648699,0.01500562411206971,0.026069091319392206,0.010632856938768219,0.07162854190902164,0.019542722684899295,0.0113619667352276,0.0041274361851883394,0.017503461600872683,0.0016383783427819808,0.0015152153772885143,0.04522757002073598,0.02400422602428377,0.03221157836230984,0.0235506544024761,0.005571052598579255,0.010540065770502687,0.001687742100286267,0.0011274721286897201,0.01856273867044474,0.020992646181435103,7.155304585415679e-05,0.0011714063883875626,0.07502457585804975,0.0019063985526404463,0.018262863710737178,0.06821352497244616,0.06234674119493699,0.019821780692866015,0.011273623119208773,0.004790369516412603,0.013765626284671872,0.006469675246073172,0.06114113234666935,0.07515683297745714,0.08623290985749407,0.058732686390606886
