,Afghanistan,Argentina,Bangladesh,Belize,Bhutan,Bolivia,Brazil,Brunei,Cambodia,Chile,China,Colombia,Costa Rica,Cuba,Dominican Republic,Ecuador,El Salvador,Guatemala,Guyana,Haiti,Honduras,India,Indonesia,Japan,Laos,Malaysia,Mexico,Mongolia,Nepal,Nicaragua,Pakistan,Panama,Paraguay,Peru,Philippines,Singapore,Sri Lanka,Suriname,Thailand,Uruguay,Venezuela
2021-05-28,2889,76893,12522,323,1,14455,459760,3,199,28978,4846,87403,3969,934,3623,20456,2239,8089,383,296,6334,325202,50096,12860,2,2573,222962,272,7215,186,20726,6366,8901,69283,20571,32,1354,285,959,4141,2601
2021-05-29,2902,77428,12564,323,1,14559,461674,3,202,29102,4846,87958,3999,944,3626,20555,2244,8102,388,298,6384,329538,50273,13000,2,2630,223197,275,7399,186,20823,6371,8982,69619,20728,32,1402,290,985,4186,2615
2021-05-30,2918,77967,12605,323,1,14703,463361,3,207,29224,4846,88583,4028,957,3630,20627,2251,8117,394,302,6409,334578,50418,13125,2,2699,223428,280,7643,186,20914,6376,9091,70125,20913,32,1449,297,1014,4256,2637
2021-05-31,2937,78756,12642,323,1,14851,465651,3,212,29351,4846,89354,4095,974,3633,20700,2257,8130,400,306,6475,340199,50642,13335,2,2780,223732,284,7974,186,21028,6383,9209,70496,21087,32,1507,306,1060,4332,2658
2021-06-01,2957,79449,12682,323,1,14999,468290,3,217,29448,4846,90139,4145,991,3636,20803,2263,8147,406,310,6539,346521,50871,13543,2,2857,224118,292,8293,186,21138,6390,9321,71040,21221,32,1548,316,1100,4406,2681
2021-06-02,2978,80155,12718,323,1,15148,471691,3,222,29565,4846,90796,4193,1004,3640,20922,2270,8170,414,314,6590,352278,51054,13696,2,2926,224601,301,8567,186,21262,6397,9447,71608,21449,32,1592,324,1145,4470,2704
2021-06-03,2997,80924,12757,323,1,15288,474521,3,225,29735,4846,91514,4239,1015,3644,21030,2275,8191,420,317,6647,357395,51231,13868,2,3003,225052,308,8817,186,21394,6403,9558,71907,21672,32,1633,333,1185,4533,2725
2021-06-04,3017,81639,12789,323,1,15433,476902,3,228,29912,4846,92203,4283,1028,3648,21132,2281,8209,426,320,6701,362128,51395,14052,2,3084,225458,313,9082,186,21513,6409,9650,72418,21858,32,1698,342,1225,4586,2744
2021-06-05,3037,82228,12816,323,1,15597,478999,3,231,30048,4846,92846,4322,1042,3651,21266,2288,8226,434,325,6754,367120,51567,14225,2,3175,225758,316,9385,186,21613,6416,9761,72816,22040,32,1755,349,1264,4644,2761
2021-06-06,3058,82699,12845,323,1,15772,480542,3,236,30195,4846,93450,4354,1051,3655,21335,2294,8236,439,330,6791,371804,51721,14378,2,3260,226056,321,9621,186,21708,6422,9847,73178,22228,32,1805,357,1291,4690,2779
2021-06-07,3077,83310,12872,323,1,15917,482228,3,240,30295,4846,94045,4405,1063,3659,21418,2300,8249,443,334,6837,375871,51881,14548,2,3328,226377,324,9867,186,21795,6429,9932,73523,22380,32,1857,366,1325,4743,2796
2021-06-08,3099,83930,12898,323,1,16068,484417,3,244,30372,4846,94603,4456,1074,3662,21467,2307,8268,447,339,6884,379685,52050,14724,2,3405,226723,328,10161,186,21850,6436,10037,73908,22471,32,1901,377,1359,4791,2814
2021-06-09,3121,84610,12918,323,1,16245,487293,3,250,30487,4846,95186,4512,1085,3665,21561,2315,8290,456,343,6931,383488,52211,14883,2,3487,227160,334,10453,186,21938,6442,10131,74421,22649,32,1943,385,1400,4850,2832
2021-06-10,3141,85250,12943,323,1,16383,489510,3,254,30673,4846,95767,4551,1094,3669,21653,2322,8310,462,347,6975,387418,52361,15054,2,3577,227579,339,10714,186,22036,6447,10225,74712,22808,32,1977,394,1435,4904,2848
2021-06-11,3162,85962,12971,323,1,16556,491586,3,258,30853,4846,96525,4590,1106,3673,21756,2329,8332,467,351,7035,392083,52504,15220,2,3663,227983,344,10963,186,22126,6453,10315,75154,22967,32,2019,402,1472,4966,2868
2021-06-12,3178,86376,12997,323,1,16710,493225,3,261,30985,4846,97034,4618,1116,3677,21846,2335,8352,471,354,7079,394753,52628,15363,2,3730,228413,347,11163,186,22209,6461,10397,75421,23100,32,2050,409,1499,5015,2880
2021-06-13,3194,86773,13026,323,1,16863,494590,3,265,31117,4846,97605,4647,1126,3682,21917,2342,8367,475,358,7112,398737,52776,15489,2,3803,228764,353,11399,186,22285,6468,10481,75869,23259,32,2083,417,1524,5062,2895
2021-06-14,3211,87258,13054,323,1,16965,495926,3,269,31213,4846,98116,4691,1138,3686,21972,2347,8379,478,362,7151,403194,52926,15639,2,3870,229128,356,11614,186,22354,6476,10561,76138,23361,32,2111,425,1552,5118,2908
2021-06-15,3233,87836,13082,323,1,17100,497979,3,274,31293,4846,98685,4760,1150,3689,22036,2354,8395,483,367,7203,407456,53112,15844,2,3955,229528,359,12068,186,22416,6484,10652,76576,23491,32,2147,434,1588,5163,2922
2021-06-16,3256,88534,13101,323,1,17307,500625,3,279,31375,4846,99192,4816,1159,3692,22142,2363,8418,489,372,7241,411030,53272,16014,2,4038,230059,362,12297,186,22520,6492,10748,77087,23647,32,2184,443,1624,5208,2939
2021-06-17,3276,89110,13126,323,1,17477,502896,3,282,31549,4846,99717,4850,1170,3696,22236,2370,8442,495,375,7292,414527,53416,16181,2,4123,230522,367,12556,186,22620,6498,10856,77434,23841,32,2212,453,1657,5253,2954
2021-06-18,3297,89701,13145,323,1,17629,504631,3,284,31674,4846,100276,4886,1178,3701,22347,2377,8462,500,378,7338,418167,53545,16398,2,4209,230969,371,12798,186,22701,6505,10938,77772,24006,32,2261,465,1690,5294,2968
2021-06-19,3323,90234,13170,323,1,17812,506546,3,289,31841,4846,100899,4939,1193,3706,22498,2385,8480,506,383,7380,423135,53696,16584,2,4296,231390,373,13162,186,22785,6515,11039,78261,24172,32,2307,474,1726,5351,2982
