,Afghanistan,Argentina,Bangladesh,Belize,Bhutan,Bolivia,Brazil,Brunei,Cambodia,Chile,China,Colombia,Costa Rica,Cuba,Dominican Republic,Ecuador,El Salvador,Guatemala,Guyana,Haiti,Honduras,India,Indonesia,Japan,Laos,Malaysia,Mexico,Mongolia,Nepal,Nicaragua,Pakistan,Panama,Paraguay,Peru,Philippines,Singapore,Sri Lanka,Suriname,Thailand,Uruguay,Venezuela
2021-05-09,2685,67042,11911,323,1,13205,422133,3,114,27148,4846,77652,3365,726,3527,19150,2151,7732,323,263,5623,244772,46973,10796,0,1669,219121,162,3653,183,18971,6267,7094,63826,18352,31,786,214,394,3114,2290
2021-05-10,2687,67042,11941,323,1,13205,422978,3,114,27173,4846,77938,3365,726,3531,19163,2153,7746,323,263,5625,246603,47099,10796,0,1679,219308,162,3664,183,19009,6269,7133,63826,18423,31,786,214,406,3149,2298
2021-05-11,2689,67079,11968,323,1,13205,423936,3,114,27191,4846,78079,3365,726,3535,19163,2155,7762,323,263,5630,247789,47225,10796,0,1686,219480,162,3677,183,19019,6272,7174,63826,18492,31,786,214,415,3178,2307
2021-05-12,2692,67211,11998,323,1,13205,425345,3,114,27210,4846,78313,3365,729,3539,19190,2157,7782,323,263,5646,250138,47359,10796,0,1696,219699,162,3707,183,19071,6275,7218,63826,18586,31,791,214,424,3210,2318
2021-05-13,2696,67351,12030,323,1,13205,426627,3,114,27210,4846,78607,3365,730,3543,19200,2159,7799,323,263,5655,251935,47487,10796,0,1700,219916,162,3726,183,19157,6277,7251,63826,18671,31,792,214,431,3241,2327
2021-05-14,2697,67351,12055,323,1,13205,427651,3,114,27236,4846,78874,3365,732,3547,19218,2160,7815,323,263,5658,254023,47613,10796,0,1710,220122,162,3743,183,19212,6279,7294,63826,18763,31,795,214,441,3266,2335
2021-05-15,2699,67351,12075,323,1,13205,428454,3,114,27244,4846,79078,3365,732,3551,19238,2162,7827,323,263,5658,255871,47721,10796,0,1719,220329,162,3752,183,19245,6282,7327,63826,18846,31,798,214,450,3287,2345
2021-05-16,2701,67351,12098,323,1,13205,429059,3,114,27247,4846,79224,3365,732,3555,19254,2163,7841,323,263,5658,257228,47827,10796,0,1723,220543,162,3757,183,19279,6285,7359,63826,18912,31,798,214,459,3311,2353
2021-05-17,2702,67375,12117,323,1,13205,429620,3,114,27266,4846,79253,3365,732,3559,19254,2164,7853,323,263,5658,257841,47941,10796,0,1729,220727,162,3762,183,19282,6288,7386,63826,18977,31,798,214,469,3334,2357
2021-05-18,2703,67375,12143,323,1,13205,429999,3,114,27287,4846,79436,3365,732,3563,19254,2165,7867,323,263,5658,259530,48061,10796,0,1732,220922,162,3777,183,19305,6290,7411,63826,19041,31,799,214,479,3360,2365
