,Philippines,Guatemala,Guyana,Malaysia,Honduras,Sri Lanka,Uruguay,Singapore,Suriname,Mexico,Costa Rica,China,Thailand,Pakistan,Bangladesh,Brunei,Japan,Argentina,Afghanistan,Venezuela,El Salvador,Colombia,Dominican Republic,India,Mongolia,Chile,Cuba,Laos,Peru,Panama,Paraguay,Indonesia,Bhutan,Nepal,Nicaragua,Bolivia,Ecuador,Brazil,Cambodia,Haiti,Belize
2020-01-22,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-24,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,1,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,1,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,1,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,1,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,1,0,0,0,0,0,0,0,0,0,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,1,0,0,0,0,0,0,0,0,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,1,0,0,0,0,0,0,0,0,0,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,1,0,0,0,0,0,0,0,0,0,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,1,0,0,0,0,0,0,0,0,0,0,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,1,0,0,0,0,0,0,0,0,0,0,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,1,0,0,0,0,0,0,0,0,0,0,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,1,0,0,0,0,0,0,0,0,0,0,1369,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,1,0,0,0,0,0,0,0,0,0,0,1521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,1,0,0,0,0,0,0,0,0,0,0,1663,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,1,0,0,0,0,0,0,0,0,0,0,1766,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,1,0,0,0,0,0,0,0,0,0,0,1864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-18,1,0,0,0,0,0,0,0,0,0,0,2003,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,1,0,0,0,0,0,0,0,0,0,0,2116,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-20,1,0,0,0,0,0,0,0,0,0,0,2238,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-21,1,0,0,0,0,0,0,0,0,0,0,2238,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-22,1,0,0,0,0,0,0,0,0,0,0,2443,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-23,1,0,0,0,0,0,0,0,0,0,0,2445,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,1,0,0,0,0,0,0,0,0,0,0,2595,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-25,1,0,0,0,0,0,0,0,0,0,0,2665,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,1,0,0,0,0,0,0,0,0,0,0,2717,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,1,0,0,0,0,0,0,0,0,0,0,2746,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,1,0,0,0,0,0,0,0,0,0,0,2790,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,1,0,0,0,0,0,0,0,0,0,0,2837,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,1,0,0,0,0,0,0,0,0,0,0,2872,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,1,0,0,0,0,0,0,0,0,0,0,2914,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03,1,0,0,0,0,0,0,0,0,0,0,2947,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04,1,0,0,0,0,0,0,0,0,0,0,2983,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-05,1,0,0,0,0,0,0,0,0,0,0,3015,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,1,0,0,0,0,0,0,0,0,0,0,3044,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,1,0,0,0,0,0,0,0,0,0,0,3072,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-08,1,0,0,0,0,0,0,0,0,0,0,3100,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-09,1,0,0,0,0,0,0,0,0,0,0,3123,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-10,1,0,0,0,0,0,0,0,0,0,0,3139,1,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-11,1,0,0,0,0,0,0,0,0,0,0,3161,1,0,0,0,15,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-03-12,2,0,1,0,0,0,0,0,0,0,0,3172,1,0,0,0,19,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-03-13,5,0,1,0,0,0,0,0,0,0,0,3180,1,0,0,0,21,2,0,0,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
2020-03-14,8,0,1,0,0,0,0,0,0,0,0,3193,1,0,0,0,22,2,0,0,0,0,0,2,0,0,0,0,0,1,0,5,0,0,0,0,2,0,0,0,0
2020-03-15,11,0,1,0,0,0,0,0,0,0,0,3203,1,0,0,0,24,2,0,0,0,0,0,2,0,0,0,0,0,1,0,5,0,0,0,0,2,0,0,0,0
2020-03-16,12,1,1,0,0,0,0,0,0,0,0,3217,1,0,0,0,30,2,0,0,0,0,0,2,0,0,0,0,0,1,0,5,0,0,0,0,2,0,0,0,0
2020-03-17,12,1,1,2,0,0,0,0,0,0,0,3230,1,0,0,0,30,2,0,0,0,0,1,3,0,0,0,0,0,1,0,5,0,0,0,0,2,1,0,0,0
2020-03-18,19,1,1,2,0,0,0,0,0,0,0,3241,1,2,1,0,32,2,0,0,0,0,1,3,0,0,1,0,0,1,0,19,0,0,0,0,2,3,0,0,0
2020-03-19,17,1,1,2,0,0,0,0,0,1,1,3249,1,3,1,0,33,3,0,0,0,0,2,4,0,0,1,0,0,1,0,25,0,0,0,0,3,6,0,0,0
2020-03-20,18,1,1,3,0,0,0,0,0,2,1,3253,1,3,1,0,34,3,0,0,0,0,2,5,0,0,1,0,3,1,0,32,0,0,0,0,5,11,0,0,0
2020-03-21,19,1,1,4,0,0,0,2,0,2,2,3259,1,5,2,0,36,4,0,0,0,0,2,4,0,0,1,0,5,1,1,38,0,0,0,0,7,15,0,0,0
2020-03-22,25,1,1,10,0,0,0,2,0,3,2,3274,1,6,2,0,40,4,1,0,0,2,3,7,0,1,1,0,5,3,1,48,0,0,0,0,14,25,0,0,0
2020-03-23,33,1,1,14,0,0,0,2,0,4,2,3274,1,7,3,0,41,4,1,0,0,3,3,10,0,2,1,0,5,6,1,49,0,0,0,0,18,34,0,0,0
2020-03-24,35,1,1,16,0,0,0,2,0,5,2,3281,4,8,4,0,42,6,1,0,0,3,6,10,0,2,1,0,7,6,2,55,0,0,0,0,27,46,0,0,0
2020-03-25,38,1,1,20,0,0,0,2,0,6,2,3285,4,9,5,0,45,8,2,0,0,4,10,12,0,3,1,0,9,8,3,58,0,0,0,0,28,59,0,0,0
2020-03-26,45,1,1,23,1,0,0,2,0,8,2,3291,4,11,5,0,47,9,3,0,0,6,10,20,0,4,2,0,9,8,3,78,0,0,0,0,34,77,0,0,0
2020-03-27,54,1,1,26,1,0,0,2,0,12,2,3296,5,12,5,0,53,13,3,1,0,6,20,20,0,5,2,0,11,9,3,87,0,0,1,0,36,92,0,0,0
2020-03-28,68,1,1,27,1,1,1,2,0,16,2,3299,6,14,5,1,56,18,4,2,0,6,28,24,0,6,3,0,16,14,3,102,0,0,1,0,48,111,0,0,0
2020-03-29,71,1,1,35,3,1,1,3,0,20,2,3304,7,21,5,1,63,19,4,2,0,10,39,27,0,7,3,0,18,17,3,114,0,0,1,1,58,136,0,0,0
2020-03-30,78,1,1,37,7,2,1,3,0,28,2,3308,9,26,5,1,65,23,4,3,0,12,42,32,0,8,4,0,24,24,3,122,0,0,1,4,60,159,0,0,0
2020-03-31,88,1,2,43,7,2,1,3,0,29,2,3309,10,27,5,1,67,27,4,3,1,16,51,35,0,12,6,0,30,30,3,136,0,0,1,6,75,201,0,0,0
2020-04-01,96,1,2,45,10,3,2,3,0,37,2,3316,12,34,6,1,72,28,4,3,1,17,57,58,0,16,6,0,38,30,3,157,0,0,1,7,93,240,0,0,0
2020-04-02,107,1,4,50,14,4,4,4,0,50,2,3322,15,40,6,1,75,36,4,5,2,19,60,72,0,18,6,0,55,32,3,170,0,0,1,8,120,324,0,0,0
2020-04-03,136,1,4,53,15,4,4,5,1,60,2,3326,19,41,6,1,81,39,8,7,2,25,68,72,0,22,6,0,61,37,3,181,0,0,1,9,145,359,0,0,0
2020-04-04,144,2,4,57,15,5,5,6,1,79,2,3330,20,47,8,1,87,43,10,7,3,32,68,86,0,27,6,0,73,41,3,191,0,0,1,10,172,445,0,0,0
2020-04-05,152,2,4,61,22,5,6,6,1,94,2,3333,23,53,9,1,93,44,12,7,3,35,82,99,0,34,8,0,83,46,3,198,0,0,1,10,180,486,0,1,0
2020-04-06,163,3,4,62,22,5,6,6,1,125,2,3335,26,57,12,1,96,48,15,7,4,46,86,136,0,37,9,0,92,54,5,209,0,0,1,11,191,564,0,1,1
2020-04-07,177,3,5,63,22,6,7,6,1,141,2,3335,27,61,17,1,98,56,16,7,4,50,98,150,0,43,11,0,107,55,5,221,0,0,1,14,191,686,0,1,1
2020-04-08,182,3,6,65,22,7,7,6,1,174,3,3337,30,65,20,1,105,63,16,9,5,54,108,178,0,48,12,0,121,59,5,240,0,0,1,15,242,819,0,1,1
2020-04-09,203,3,6,67,23,7,7,6,1,194,3,3339,32,66,21,1,113,72,17,9,6,69,118,226,0,57,15,0,138,63,5,280,0,0,1,18,272,950,0,2,1
2020-04-10,221,3,6,70,23,7,7,7,1,233,3,3340,33,86,27,1,125,82,18,9,6,80,126,246,0,65,15,0,169,66,6,306,0,0,1,19,297,1057,0,2,2
2020-04-11,247,3,6,73,24,7,7,8,1,273,3,3343,35,91,30,1,138,83,18,9,6,100,135,288,0,73,16,0,181,74,6,327,0,0,1,20,315,1124,0,2,2
2020-04-12,297,5,6,76,25,7,7,8,1,296,3,3343,38,93,34,1,147,90,19,9,6,109,173,331,0,80,18,0,193,79,6,373,0,0,1,24,333,1223,0,3,2
2020-04-13,315,5,6,77,25,7,8,9,1,332,3,3345,40,96,39,1,156,97,22,9,6,112,177,358,0,82,21,0,216,87,6,399,0,0,1,27,355,1328,0,3,2
2020-04-14,335,5,6,82,26,7,8,10,1,406,3,3345,41,111,46,1,170,102,23,9,6,127,183,393,0,92,21,0,230,94,7,459,0,0,1,28,369,1532,0,3,2
2020-04-15,349,5,6,83,31,7,9,10,1,449,4,3346,43,128,50,1,186,111,29,9,6,131,189,405,0,94,24,0,254,95,8,469,0,0,1,28,388,1736,0,3,2
2020-04-16,362,5,6,84,35,7,9,10,1,486,4,3346,46,135,60,1,204,115,30,9,6,144,196,448,0,105,27,0,274,103,8,496,0,0,1,29,403,1924,0,3,2
2020-04-17,387,7,6,86,41,7,9,11,1,546,4,4636,47,143,75,1,217,123,30,9,7,153,200,486,0,116,31,0,300,109,8,520,0,0,1,31,421,2141,0,3,2
2020-04-18,397,7,6,88,46,7,9,11,1,650,4,4636,47,168,84,1,236,129,30,9,7,166,217,521,0,126,32,0,348,116,8,535,0,0,2,31,456,2354,0,3,2
2020-04-19,409,7,7,89,46,7,10,11,1,686,5,4636,47,176,91,1,255,132,33,9,7,179,226,559,0,133,34,0,400,120,8,582,0,0,2,32,474,2462,0,3,2
2020-04-20,428,7,7,89,46,7,10,11,1,712,6,4636,47,201,101,1,275,136,36,9,7,189,235,592,0,139,36,0,445,126,8,590,0,0,2,33,507,2587,0,3,2
2020-04-21,437,7,7,92,46,7,12,11,1,857,6,4636,48,212,110,1,303,147,36,10,7,196,245,645,0,147,38,0,484,136,8,616,0,0,2,34,520,2741,0,3,2
2020-04-22,446,8,7,93,46,7,12,12,1,970,6,4636,49,237,120,1,323,152,40,10,7,206,260,681,0,160,40,0,530,141,9,635,0,0,2,37,537,2906,0,4,2
2020-04-23,462,11,7,95,47,7,12,12,1,1069,6,4636,50,253,127,1,351,165,40,10,8,215,265,721,0,168,43,0,572,146,9,647,0,0,3,43,560,3331,0,5,2
2020-04-24,477,11,7,96,55,7,12,12,1,1221,6,4636,51,269,131,1,360,176,43,10,8,225,267,780,0,174,49,0,634,154,9,689,0,0,3,44,576,3704,0,5,2
2020-04-25,494,13,7,98,59,7,14,12,1,1305,6,4636,51,281,140,1,379,185,47,10,8,233,273,825,0,181,51,0,700,159,9,720,0,0,3,46,576,4057,0,6,2
2020-04-26,501,15,8,98,59,7,15,12,1,1351,6,4637,51,292,145,1,395,192,52,10,8,244,278,881,0,189,54,0,728,165,9,743,0,0,3,50,576,4286,0,6,2
2020-04-27,511,15,8,99,61,7,15,14,1,1434,6,4637,52,312,152,1,417,197,58,10,8,253,282,939,0,198,56,0,782,167,9,765,0,0,3,53,663,4603,0,6,2
2020-04-28,530,15,8,100,64,7,15,14,1,1569,6,4637,54,343,155,1,436,207,59,10,8,269,286,1008,0,207,58,0,854,167,9,773,0,0,3,55,871,5083,0,6,2
2020-04-29,558,16,8,100,66,7,15,14,1,1732,6,4637,54,385,163,1,454,214,61,10,9,278,293,1079,0,216,58,0,943,178,9,784,0,0,3,59,883,5513,0,6,2
2020-04-30,568,16,9,102,71,7,17,15,1,1859,6,4637,54,417,168,1,481,218,64,16,10,293,301,1154,0,227,61,0,1051,188,10,792,0,0,3,62,900,6006,0,8,2
2020-05-01,579,16,9,103,75,7,17,16,1,1972,6,4637,54,440,170,1,510,225,68,10,10,314,313,1223,0,234,64,0,1124,192,10,800,0,0,3,66,1063,6412,0,8,2
2020-05-02,603,17,9,103,76,7,17,17,1,2061,6,4637,54,457,175,1,536,237,72,10,11,324,326,1323,0,247,66,0,1200,197,10,831,0,0,3,71,1371,6761,0,8,2
2020-05-03,607,17,9,105,82,7,17,18,1,2154,6,4637,54,476,177,1,560,246,85,10,11,340,333,1391,0,260,67,0,1286,197,10,845,0,0,5,76,1564,7051,0,9,2
2020-05-04,623,19,9,105,83,8,17,18,1,2271,6,4637,54,514,182,1,582,260,90,10,13,358,346,1566,0,270,69,0,1344,200,10,864,0,0,5,82,1569,7367,0,11,2
2020-05-05,637,19,10,106,93,9,17,18,1,2507,6,4637,54,564,183,1,593,264,95,10,14,378,354,1693,0,275,69,0,1444,210,10,872,0,0,5,86,1569,7938,0,12,2
2020-05-06,658,21,10,107,99,9,17,20,1,2704,6,4637,55,585,186,1,605,273,104,10,15,397,362,1785,0,281,69,0,1533,218,10,895,0,0,5,91,1618,8588,0,12,2
2020-05-07,685,23,10,107,105,9,17,20,1,2961,6,4637,55,599,199,1,617,282,106,10,15,407,373,1889,0,285,73,0,1627,225,10,930,0,0,5,102,1654,9190,0,12,2
2020-05-08,696,24,10,107,107,9,18,20,1,3160,6,4637,55,636,206,1,634,293,109,10,16,428,380,1985,0,294,74,0,1714,231,10,943,0,0,5,106,1704,10017,0,12,2
2020-05-09,704,24,10,108,108,9,18,20,1,3353,6,4637,56,659,214,1,654,300,115,10,17,445,385,2101,0,304,74,0,1814,237,10,959,0,0,5,114,1717,10656,0,12,2
2020-05-10,719,26,10,108,108,9,19,20,1,3465,7,4637,56,706,228,1,666,305,120,10,17,463,388,2212,0,312,77,0,1889,244,10,973,0,0,5,118,2127,11123,0,15,2
2020-05-11,726,26,10,109,116,9,19,21,1,3573,7,4637,56,737,239,1,685,314,122,10,18,479,393,2294,0,323,77,0,1961,249,10,991,0,0,5,122,2145,11653,0,16,2
2020-05-12,751,27,10,109,121,9,19,21,1,3926,7,4637,56,761,250,1,707,319,127,10,20,493,402,2415,0,335,78,0,2057,252,10,1007,0,0,8,128,2327,12461,0,16,2
2020-05-13,772,29,10,111,123,9,19,21,1,4220,8,4637,56,770,269,1,726,329,132,10,20,509,409,2551,0,346,79,0,2169,256,11,1028,0,0,8,142,2334,13240,0,18,2
2020-05-14,790,29,10,112,133,9,19,21,1,4477,8,4637,56,834,283,1,742,353,136,10,23,525,422,2649,0,368,79,0,2267,260,11,1043,0,0,8,152,2338,13999,0,20,2
2020-05-15,806,30,10,112,134,9,19,21,1,4767,9,4637,56,834,298,1,760,356,153,10,25,546,424,2753,0,394,79,0,2392,266,11,1076,0,0,8,164,2594,14962,0,20,2
2020-05-16,817,33,10,113,138,9,19,22,1,5045,10,4638,56,873,314,1,778,363,168,10,26,562,428,2871,0,421,79,0,2523,269,11,1089,0,1,8,165,2688,15662,0,20,2
2020-05-17,824,33,10,113,142,9,20,22,1,5177,10,4638,56,903,328,1,787,373,170,10,30,574,428,3025,0,450,79,0,2648,275,11,1148,0,2,8,169,2736,16118,0,20,2
2020-05-18,831,35,10,113,146,9,20,22,1,5332,10,4638,56,939,349,1,796,382,173,10,30,592,434,3156,0,478,79,0,2789,279,11,1191,0,2,8,174,2799,16853,0,21,2
2020-05-19,837,43,10,114,147,9,20,22,1,5666,10,4638,56,985,370,1,805,393,178,10,30,613,441,3302,0,509,79,0,2914,281,11,1221,0,2,17,189,2839,17983,0,21,2
2020-05-20,842,45,10,114,147,9,20,22,1,6090,10,4638,56,1017,386,1,818,403,188,10,31,630,446,3434,0,544,79,0,3024,287,11,1242,0,2,17,199,2888,18859,0,22,2
2020-05-21,846,48,10,114,156,9,20,23,1,6510,10,4638,56,1067,408,1,826,416,194,10,33,652,448,3584,0,589,80,0,3148,291,11,1278,0,3,17,215,2939,20047,0,25,2
2020-05-22,857,51,10,115,167,9,20,23,1,6989,10,4638,56,1101,432,1,836,433,206,10,33,682,456,3726,0,630,81,0,3244,295,11,1326,0,3,17,230,3056,21048,0,25,2
2020-05-23,863,55,10,115,167,9,22,23,1,7179,10,4638,56,1133,452,1,845,445,217,10,33,705,458,3868,0,673,81,0,3373,299,11,1351,0,3,17,240,3096,22013,0,26,2
2020-05-24,868,58,10,115,180,9,22,23,1,7394,10,4638,56,1167,480,1,852,452,219,10,35,727,458,4024,0,718,82,0,3456,306,11,1372,0,3,17,250,3108,22666,0,26,2
2020-05-25,873,59,11,115,182,10,22,23,1,7633,10,4638,57,1197,501,1,857,467,220,10,35,750,460,4172,0,761,82,0,3629,310,11,1391,0,4,17,261,3203,23473,0,27,2
2020-05-26,886,63,11,115,188,10,22,23,1,8134,10,4638,57,1225,522,1,863,484,221,11,36,776,468,4344,0,806,82,0,3788,313,11,1418,0,4,35,274,3203,24512,0,33,2
2020-05-27,904,68,11,115,194,10,22,23,1,8597,10,4638,57,1260,544,2,870,500,228,11,39,803,474,4534,0,841,82,0,3983,315,11,1473,0,4,35,280,3275,25598,0,34,2
2020-05-28,921,80,11,115,196,10,22,23,1,9044,10,4638,57,1317,559,2,881,508,236,11,39,822,485,4711,0,890,82,0,4099,320,11,1496,0,5,35,293,3313,26754,0,34,2
2020-05-29,942,90,11,115,196,10,22,23,1,9415,10,4638,57,1395,582,2,887,520,247,14,42,853,488,4980,0,944,82,0,4230,326,11,1520,0,6,35,300,3334,27878,0,35,2
2020-05-30,950,102,12,115,201,10,22,23,1,9779,10,4638,57,1483,610,2,894,528,250,14,46,890,498,5185,0,997,83,0,4371,330,11,1573,0,6,35,310,3334,28834,0,41,2
2020-05-31,957,108,12,115,212,10,22,23,1,9930,10,4638,57,1543,650,2,898,539,258,14,46,939,502,5408,0,1054,83,0,4506,336,11,1613,0,8,35,313,3358,29314,0,44,2
2020-06-01,960,116,12,115,217,11,23,24,1,10167,10,4638,57,1621,672,2,899,556,266,17,46,969,502,5608,0,1113,83,0,4634,344,11,1641,0,8,35,343,3358,29937,0,45,2
2020-06-02,966,123,12,115,225,11,23,24,1,10637,10,4638,58,1688,709,2,902,569,274,18,49,1009,515,5829,0,1188,83,0,4767,352,11,1663,0,8,46,376,3438,31199,0,45,2
2020-06-03,974,143,12,115,234,11,23,24,1,11729,10,4638,58,1770,746,2,905,583,298,20,51,1045,516,6088,0,1275,83,0,4894,357,11,1698,0,9,46,400,3486,32548,0,48,2
2020-06-04,984,158,12,115,243,11,23,24,1,12545,10,4638,58,1838,781,2,911,608,304,20,52,1087,520,6363,0,1356,83,0,5031,363,11,1721,0,10,46,415,3486,34021,0,50,2
2020-06-05,987,216,12,116,248,11,23,24,1,13170,10,4638,58,1935,811,2,916,632,313,20,53,1145,525,6649,0,1448,83,0,5162,370,11,1770,0,11,46,427,3534,35026,0,50,2
2020-06-06,994,230,12,117,250,11,23,25,1,13511,10,4638,58,2002,846,2,915,648,331,22,53,1205,536,6946,0,1541,83,0,5301,386,11,1801,0,13,46,454,3608,35930,0,50,2
2020-06-07,1003,252,12,117,258,11,23,25,1,13699,10,4638,58,2067,888,2,917,664,361,22,53,1259,538,7207,0,1637,83,0,5465,393,11,1851,0,13,46,465,3621,36455,0,51,2
2020-06-08,1011,267,12,117,262,11,23,25,2,14053,11,4638,58,2172,930,2,920,693,373,22,56,1308,539,7473,0,2264,83,0,5571,398,11,1883,0,14,46,475,3642,37134,0,54,2
2020-06-09,1017,289,12,117,271,11,23,25,2,14649,11,4638,58,2255,975,2,920,717,388,23,60,1372,544,7750,0,2283,83,0,5738,403,11,1923,0,15,55,487,3690,38406,0,56,2
2020-06-10,1027,316,12,118,290,11,23,25,2,15357,12,4638,58,2356,1012,2,922,735,409,23,64,1433,550,8102,0,2475,83,0,5903,413,11,1959,0,15,55,512,3720,39680,0,58,2
2020-06-11,1036,334,12,118,294,11,23,25,2,15944,12,4638,58,2463,1049,2,922,765,430,23,68,1488,561,8498,0,2648,84,0,6088,418,11,2000,0,15,55,533,3720,40919,0,64,2
2020-06-12,1052,351,12,119,306,11,23,25,3,16448,12,4638,58,2463,1095,2,924,785,450,23,68,1545,568,8884,0,2870,84,0,6088,421,11,2048,0,16,55,559,3828,41828,0,64,2
2020-06-13,1074,367,12,120,310,11,23,26,3,16872,12,4638,58,2551,1139,2,927,815,455,24,72,1592,577,9195,0,3101,84,0,6308,429,11,2091,0,18,55,585,3874,42720,0,70,2
2020-06-14,1088,384,12,121,312,11,23,26,3,17141,12,4638,58,2729,1171,2,927,833,475,25,74,1667,592,9520,0,3323,84,0,6688,437,11,2134,0,19,55,611,3896,43332,0,70,2
2020-06-15,1098,399,12,121,322,11,23,26,5,17580,12,4638,58,2839,1209,2,929,854,482,26,74,1726,605,9900,0,3362,84,0,6860,448,12,2198,0,19,55,632,3929,43959,0,76,2
2020-06-16,1103,418,12,121,330,11,24,26,6,18310,12,4638,58,2975,1262,3,934,878,495,27,76,1801,615,11903,0,3383,84,0,7056,457,13,2231,0,19,64,659,3970,45241,0,80,2
2020-06-17,1108,432,12,121,336,11,24,26,6,19080,12,4638,58,3093,1305,3,935,913,508,28,79,1864,633,12237,0,3615,84,0,7257,470,13,2276,0,20,64,679,4007,46510,0,82,2
