,Afghanistan,Argentina,Bangladesh,Belize,Bhutan,Bolivia,Brazil,Brunei,Cambodia,Chile,China,Colombia,Costa Rica,Cuba,Dominican Republic,Ecuador,El Salvador,Guatemala,Guyana,Haiti,Honduras,India,Indonesia,Japan,Laos,Malaysia,Mexico,Mongolia,Nepal,Nicaragua,Pakistan,Panama,Paraguay,Peru,Philippines,Singapore,Sri Lanka,Suriname,Thailand,Uruguay,Venezuela
2021-05-28,57081,3243178,736145,12377,1186,289619,14518415,228,20786,1287606,97707,3118723,241374,131204,238871,367308,68018,231691,14305,12509,84285,25108251,1652784,659259,1310,472776,1923204,48981,423464,4225,837634,364195,285594,1898962,1136067,61387,145236,11293,26873,241807,212162
2021-05-29,57190,3266290,736891,12378,1186,291019,14557656,228,21163,1292579,97707,3134274,242307,131979,239170,367602,68018,232371,14388,12509,84329,25302730,1655789,663317,1331,475986,1924922,49045,427992,4225,840147,364572,287199,1904485,1139779,61403,146681,11358,26873,244152,212788
2021-05-30,57294,3283538,737615,12379,1186,292109,14605449,228,21454,1296963,97707,3147840,242929,132652,239494,368968,68018,233074,14462,12509,84355,25426970,1658837,666262,1348,478742,1926631,49045,431816,4225,842479,364945,288596,1908787,1143373,61416,148146,11419,26873,245983,213596
2021-05-31,57413,3302206,738443,12380,1186,293286,14642180,228,21734,1301268,97707,3161295,243896,133395,239862,370116,68018,233706,14524,12509,84403,25572690,1662164,669287,1358,481374,1928320,49112,435651,4225,844621,365328,290151,1912305,1146407,61431,149423,11476,26873,247938,214117
2021-06-01,57536,3320051,739478,12382,1186,294300,14680587,228,22105,1305662,97707,3175053,245189,134037,240259,370871,68018,234376,14584,12509,84484,25664850,1665480,672237,1366,483818,1930018,49112,439461,4225,846539,365726,291323,1916108,1149559,61446,150679,11532,26873,249499,214735
2021-06-02,57651,3336993,740250,12384,1186,295201,14738132,228,22492,1310133,97707,3189725,246584,134841,240601,371683,68018,235075,14671,12509,84556,25813240,1668786,675787,1386,486802,1931718,49163,443979,4225,848388,366121,292776,1920704,1152960,61463,152048,11600,26873,251462,215265
2021-06-03,57787,3358392,741112,12385,1186,296359,14790526,228,22830,1314165,97707,3202927,248114,135508,240968,372056,68018,235705,14727,12509,84631,25889970,1671802,679019,1396,489176,1933375,49163,447870,4225,850283,366515,294218,1924021,1155577,61477,152881,11660,26873,253166,215754
2021-06-04,57922,3379801,741924,12386,1186,297539,14841890,228,23153,1318395,97707,3215736,249521,136232,241343,372489,68026,236382,14788,12509,84681,26035804,1674752,682798,1433,491933,1935045,49163,452428,4225,852327,366910,295645,1928698,1158525,61492,154008,11725,26873,254927,216395
2021-06-05,58029,3399210,742684,12388,1186,298898,14884342,228,23478,1322930,97712,3229047,249967,136902,241680,373224,68066,237049,14851,12509,84748,26177873,1677813,686528,1465,494389,1936796,49178,456758,4225,854567,367316,296970,1934211,1161963,61511,155300,11781,26873,257061,217046
2021-06-06,58132,3418405,743740,12390,1186,299912,14915709,228,23708,1326968,97712,3241312,250871,137498,242056,374419,68073,237636,14909,12509,84800,26287762,1680647,689511,1486,496828,1938555,49188,460817,4225,856387,367708,298197,1938981,1164355,61529,156306,11834,26873,258888,217665
2021-06-07,58266,3435809,744601,12390,1186,300813,14952695,228,24024,1331318,97712,3254217,251379,138175,242429,374946,68073,238187,14960,12509,84863,26399896,1683759,692216,1512,498714,1940156,49281,463638,4225,858109,368096,299406,1943648,1166879,61539,157652,11891,26873,260547,218238
2021-06-08,58406,3453909,745486,12392,1186,301600,14999183,228,24243,1335118,97712,3265914,252267,138829,242805,375773,68091,238806,15023,12509,84939,26486591,1686857,694664,1515,501324,1941876,49281,467840,4225,859766,368501,300422,1946856,1169764,61555,158964,11948,26873,261998,218815
2021-06-09,58542,3468611,746213,12393,1186,302265,15035685,228,24481,1338712,97712,3277657,254012,139367,243136,376277,68091,239333,15073,12509,84991,26546139,1689765,697163,1540,503562,1943535,49281,470126,4225,860649,368905,301465,1950513,1171854,61569,160114,12003,26873,263085,219243
2021-06-10,58686,3486880,747110,12395,1186,303152,15083109,228,24735,1342635,97712,3290835,255464,140078,243484,376863,68091,239874,15140,12509,85076,26632373,1692870,699036,1579,506031,1945250,49318,473425,4225,862043,369308,302686,1954672,1174193,61586,161402,12060,26873,264704,219791
