,Afghanistan,Argentina,Bangladesh,Belize,Bhutan,Bolivia,Brazil,Brunei,Cambodia,Chile,China,Colombia,Costa Rica,Cuba,Dominican Republic,Ecuador,El Salvador,Guatemala,Guyana,Haiti,Honduras,India,Indonesia,Japan,Laos,Malaysia,Mexico,Mongolia,Nepal,Nicaragua,Pakistan,Panama,Paraguay,Peru,Philippines,Singapore,Sri Lanka,Suriname,Thailand,Uruguay,Venezuela
2021-05-09,54074,2814326,708882,12292,1071,260986,13464256,218,7395,1182635,97362,2818855,212812,109189,231184,329875,65815,213760,12169,12154,81570,18578479,1568391,554326,162,400821,1886239,30439,300968,4225,758410,357137,246303,1798239,1017640,60923,103939,9763,26873,191502,189846
2021-05-10,54151,2831137,711005,12298,1076,261744,13505320,218,7529,1187651,97365,2832501,213346,110004,231476,329875,65846,214653,12247,12154,81751,18835629,1572808,557162,171,402913,1888507,31012,303218,4225,759907,357413,247814,1804927,1021929,60935,104611,9803,26873,193267,191071
2021-05-11,54240,2849208,713312,12304,1080,262511,13545897,218,7760,1192955,97365,2847566,214111,110884,231731,329875,65897,215633,12345,12154,81976,19118783,1577491,560526,182,405300,1890712,31697,305696,4225,761504,357693,249450,1811077,1026299,60945,105488,9845,26873,195166,192225
2021-05-12,54282,2864333,715404,12310,1087,262995,13596035,218,7880,1197904,97372,2860096,214557,111706,231874,329973,65957,216674,12432,12154,82190,19386738,1582315,563749,199,407476,1892975,32020,307974,4225,762793,357987,251007,1815509,1031021,60955,106361,9879,26873,197057,193195
2021-05-13,54357,2881864,717631,12317,1093,263700,13645213,218,8123,1203287,97381,2874747,215127,112566,232075,330041,66034,217637,12527,12154,82466,19640222,1587092,566945,209,409800,1895206,32513,310415,4225,765671,358277,252544,1820900,1035153,60967,107154,9912,26873,199004,194239
2021-05-14,54406,2897664,719756,12322,1102,264573,13694086,218,8272,1207807,97386,2888513,215719,113424,232293,330119,66064,218671,12622,12154,82700,19928049,1592068,570140,226,412339,1897416,32796,312927,4225,767987,358567,254230,1827442,1038974,60981,108103,9944,26873,201164,195205
2021-05-15,54475,2913836,721601,12326,1113,265631,13729356,218,8493,1213595,97389,2902999,215883,114295,232505,330119,66100,219639,12731,12154,82871,20191029,1596562,574002,239,414860,1899574,33104,315412,4225,770176,358864,255881,1834590,1044117,60989,109133,9971,26873,203067,196142
2021-05-16,54544,2928902,723272,12330,1118,266331,13765698,218,8698,1219080,97389,2914777,216356,115121,232594,330318,66135,220488,12839,12154,83081,20457915,1600790,576742,249,417011,1901755,33566,317242,4225,772280,359140,257405,1840437,1048384,60996,110077,10004,26873,204735,196994
2021-05-17,54596,2944589,725296,12336,1120,266744,13805392,218,8814,1224092,97389,2930094,217211,115831,232676,330363,66200,221319,12919,12154,83275,20696696,1605391,578893,259,419222,1903955,34161,319072,4225,773853,359398,258976,1846905,1053107,61002,110889,10044,26873,206561,198025
2021-05-18,54653,2959742,727035,12341,1124,267308,13843300,218,8943,1228162,97389,2943006,217898,116540,232851,330363,66235,222189,13010,12154,83457,20937038,1609812,581965,271,421453,1906174,34640,320790,4225,774415,359681,260231,1850436,1056637,61011,111582,10077,26873,208123,199012
