,Uruguay,Turkey,Brunei,Oman,Albania,Bhutan,Burkina Faso,Greece,Liberia,Philippines,Sierra Leone,Papua New Guinea,Serbia,Seychelles,Andorra,Vanuatu,United Kingdom,Cuba,Australia,Palau,Romania,Angola,Slovenia,Spain,Sudan,Armenia,El Salvador,Mali,Namibia,Haiti,Singapore,United States,Cambodia,Japan,Fiji,Kuwait,Niger,Antigua and Barbuda,Portugal,Paraguay,Iran (Islamic Republic of),Grenada,Costa Rica,Saudi Arabia,Dominica,Egypt,Myanmar [Burma],Ukraine,Ireland,Chad,Viet Nam,Belarus,China,India,Guinea-Bissau,North Macedonia,Botswana,Central African Republic,Uzbekistan,Jamaica,Cameroon,Croatia,Ecuador,Nepal,Bahamas,Honduras,Peru,Luxembourg,Eritrea,Monaco,Saint Lucia,Latvia,Djibouti,Liechtenstein,Moldova,Laos,Montenegro,Hungary,Italy,Nigeria,Belize,Mozambique,Bahrain,San Marino,Tanzania,Lesotho,Syria,Congo,Malaysia,Cyprus,Zambia,Kenya,Morocco,Mexico,Libya,Solomon Islands,Kyrgyzstan,Austria,Indonesia,Finland,Ghana,Israel,Zimbabwe,Germany,Trinidad and Tobago,Denmark,Bolivia,South Korea,Qatar,Estonia,Gambia,Chile,Mongolia,Taiwan,Kiribati,Barbados,Colombia,Gabon,Mauritius,Sao Tome and Principe,Senegal,Yemen,Kazakhstan,Bulgaria,Pakistan,Cote d'Ivoire (Ivory Coast),Rwanda,Suriname,Iraq,Hong Kong,Uganda,Togo,Sweden,Maldives,Russian Federation,South Africa,Dominican Republic,Sri Lanka,Poland,Guyana,Lithuania,Tajikistan,Azerbaijan,United Arab Emirates,Argentina,Czech Republic,Nicaragua,Canada,Algeria,Bosnia and Herzegovina,Burundi,Congo (Dem. Rep.),France,Norway,Panama,East Timor,Samoa,Micronesia,Malawi,Malta,Georgia,Jordan,Bangladesh,Benin,Thailand,Marshall Islands,Mauritania,Ethiopia,Lebanon,Madagascar,Belgium,Tunisia,Somalia,South Sudan,Comoros,Eswatini,Cape Verde,Brazil,Equatorial Guinea,Netherlands,Afghanistan,Saint Kitts and Nevis,Iceland,Slovakia,Switzerland,New Zealand,Venezuela,Guinea,Guatemala
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.125662517395225e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.9461153730598135e-08,0.0,4.7059043138279744e-07,0.0,0.0,0.0,0.0,2.1388186102799365e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.7348823821099035e-06,2.4168991011120222e-08,5.981229347188891e-08,1.5813219563754703e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.164051103969738e-08,0.0,8.25248649022871e-06,7.246353786042499e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4320849421803517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30787219996061e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4717297455187383e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804820241708746e-07,0.0,0.0,0.0,9.548368723864698e-08,0.0,0.0,0.0,2.3405873270888674e-07,0.0,0.0,0.0,0.0,0.0,4.198721279434348e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7340297196687524e-06,0.0,0.0,9.901705766852455e-08,0.0,1.3704782270068358e-08,0.0,0.0,4.670005720757008e-08,0.0,0.0,0.0,0.0,0.0,4.044325810887325e-07,0.0,0.0,0.0,1.0598228394842404e-07,0.0,0.0,0.0,0.0,9.192090047184836e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7220638952063855e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.825132503479045e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.9461153730598135e-08,0.0,4.7059043138279744e-07,0.0,0.0,0.0,0.0,2.1388186102799365e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.0767426798736417e-06,2.4168991011120222e-08,5.981229347188891e-08,1.5813219563754703e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.164051103969738e-08,0.0,1.154361534224196e-05,1.4492707572084997e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4320849421803517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30787219996061e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4717297455187383e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804820241708746e-07,0.0,0.0,0.0,1.193546090483087e-07,0.0,0.0,0.0,2.925734158861084e-07,0.0,0.0,0.0,0.0,0.0,4.198721279434348e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0008035226947142e-06,0.0,0.0,9.901705766852455e-08,0.0,1.3704782270068358e-08,0.0,0.0,4.670005720757008e-08,0.0,0.0,0.0,0.0,0.0,5.055407263609157e-07,0.0,0.0,0.0,1.0598228394842404e-07,0.0,0.0,0.0,0.0,9.192090047184836e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7220638952063855e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.825132503479045e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.1784461492239254e-07,0.0,4.7059043138279744e-07,0.0,0.0,0.0,0.0,2.1388186102799365e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.0767426798736417e-06,3.32323626402903e-08,5.981229347188891e-08,1.5813219563754703e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.218734805292984e-08,0.0,1.368767775248323e-05,2.1739061358127495e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4320849421803517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30787219996061e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4717297455187383e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804820241708746e-07,0.0,0.0,0.0,1.4322553085797045e-07,0.0,0.0,0.0,2.925734158861084e-07,0.0,0.0,0.0,0.0,0.0,4.198721279434348e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0008035226947142e-06,0.0,0.0,9.901705766852455e-08,0.0,1.3704782270068358e-08,0.0,0.0,4.670005720757008e-08,0.0,0.0,0.0,0.0,0.0,5.055407263609157e-07,0.0,0.0,0.0,1.0598228394842404e-07,0.0,0.0,0.0,0.0,9.192090047184836e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7220638952063855e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.825132503479045e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.1784461492239254e-07,0.0,5.098063006646972e-07,0.0,0.0,0.0,0.0,2.1388186102799365e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.102323573164856e-06,3.32323626402903e-08,5.981229347188891e-08,1.7394541520130173e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.218734805292984e-08,0.0,1.645911811361493e-05,2.1739061358127495e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4320849421803517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30787219996061e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.089662181898423e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804820241708746e-07,0.0,0.0,0.0,1.4322553085797045e-07,0.0,0.0,0.0,3.1207831027851564e-07,0.0,0.0,0.0,0.0,0.0,4.618593407377783e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2675773257206763e-06,0.0,0.0,9.901705766852455e-08,0.0,1.3704782270068358e-08,0.0,0.0,4.670005720757008e-08,0.0,0.0,0.0,0.0,0.0,5.055407263609157e-07,0.0,0.0,0.0,1.0598228394842404e-07,0.0,0.0,0.0,0.0,9.192090047184836e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5816630200084017e-07,0.0,0.0,0.0,0.0,0.0,8.628413572977742e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.825132503479045e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.325751917876916e-07,0.0,5.098063006646972e-07,0.0,0.0,0.0,0.0,2.1388186102799365e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.786044168692331e-06,3.32323626402903e-08,5.981229347188891e-08,1.8185202498317908e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.218734805292984e-08,0.0,1.9049918090215607e-05,2.1739061358127495e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4320849421803517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30787219996061e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.707594618278108e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804820241708746e-07,0.0,0.0,0.0,1.4322553085797045e-07,0.0,0.0,0.0,3.7059299345573733e-07,0.0,0.0,0.0,0.0,0.0,4.618593407377783e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8011249317726e-06,0.0,0.0,9.901705766852455e-08,0.0,1.3704782270068358e-08,0.0,0.0,4.670005720757008e-08,0.0,0.0,0.0,0.0,0.0,5.055407263609157e-07,0.0,0.0,0.0,1.3247785493553005e-07,0.0,0.0,0.0,0.0,9.192090047184836e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5816630200084017e-07,0.0,0.0,0.0,0.0,0.0,8.628413572977742e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.825132503479045e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.325751917876916e-07,0.0,5.49022169946597e-07,0.0,0.0,0.0,0.0,2.1388186102799365e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.786044168692331e-06,3.6253486516680334e-08,5.981229347188891e-08,1.8185202498317908e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0273418506616231e-07,0.0,2.123427720162149e-05,2.1739061358127495e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4320849421803517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30787219996061e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.707594618278108e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804820241708746e-07,0.0,0.0,0.0,1.4322553085797045e-07,0.0,0.0,0.0,4.4861257102536626e-07,0.0,0.0,0.0,0.0,0.0,6.717954047094957e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2012856363115427e-06,0.0,0.0,9.901705766852455e-08,0.0,1.3704782270068358e-08,0.0,0.0,4.670005720757008e-08,0.0,0.0,0.0,0.0,0.0,5.055407263609157e-07,0.0,0.0,0.0,1.3247785493553005e-07,0.0,0.0,0.0,0.0,9.192090047184836e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5816630200084017e-07,0.0,0.0,0.0,0.0,0.0,8.628413572977742e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7376987552185672e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.325751917876916e-07,0.0,5.882380392284968e-07,0.0,0.0,0.0,0.0,2.1388186102799365e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.127904466456069e-06,3.6253486516680334e-08,5.981229347188891e-08,1.8185202498317908e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0273418506616231e-07,0.0,2.3681259641307084e-05,2.1739061358127495e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4320849421803517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9618082999409146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.707594618278108e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804820241708746e-07,0.0,0.0,0.0,1.5516099176280133e-07,0.0,0.0,0.0,4.681174654177735e-07,0.0,0.0,0.0,0.0,0.0,6.717954047094957e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3346725378245237e-06,0.0,0.0,9.901705766852455e-08,0.0,1.3704782270068358e-08,0.0,0.0,4.670005720757008e-08,0.0,0.0,0.0,0.0,0.0,5.055407263609157e-07,0.0,0.0,0.0,1.8546899690974207e-07,0.0,0.0,0.0,0.0,9.192090047184836e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5816630200084017e-07,0.0,0.0,0.0,0.0,0.0,8.628413572977742e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7376987552185672e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.914974992488879e-07,0.0,5.882380392284968e-07,0.0,0.0,0.0,0.0,2.1388186102799365e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.640694913101676e-06,3.6253486516680334e-08,5.981229347188891e-08,1.8975863476505643e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33554440586011e-07,0.0,2.5559224869719966e-05,2.1739061358127495e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4320849421803517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9618082999409146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.943459491037477e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804820241708746e-07,0.0,0.0,0.0,1.5516099176280133e-07,0.0,0.0,0.0,4.681174654177735e-07,0.0,0.0,0.0,0.0,0.0,7.137826175038392e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4680594393375047e-06,0.0,0.0,9.901705766852455e-08,0.0,1.3704782270068358e-08,0.0,0.0,4.670005720757008e-08,0.0,0.0,0.0,0.0,0.0,7.077570169052819e-07,0.0,0.0,0.0,1.8546899690974207e-07,0.0,0.0,0.0,0.0,1.6852165086505533e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.584528665610754e-07,0.0,0.0,0.0,0.0,0.0,8.628413572977742e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7376987552185672e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.0622807611418695e-07,0.0,5.882380392284968e-07,0.0,0.0,0.0,0.0,4.277637220559873e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.837205955274759e-06,3.6253486516680334e-08,5.981229347188891e-08,1.8975863476505643e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33554440586011e-07,0.0,2.765187424744087e-05,2.1739061358127495e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4320849421803517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9618082999409146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.943459491037477e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804820241708746e-07,0.0,0.0,0.0,1.6709645266763222e-07,0.0,0.0,0.0,4.876223598101807e-07,0.0,0.0,0.0,0.0,0.0,7.557698302981827e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8682201438764474e-06,0.0,0.0,9.901705766852455e-08,0.0,1.3704782270068358e-08,0.0,0.0,4.670005720757008e-08,0.0,0.0,0.0,0.0,0.0,7.077570169052819e-07,0.0,0.0,0.0,1.8546899690974207e-07,0.0,0.0,0.0,0.0,1.6852165086505533e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.584528665610754e-07,0.0,0.0,0.0,0.0,0.0,8.628413572977742e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7376987552185672e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.0622807611418695e-07,0.0,5.882380392284968e-07,0.0,0.0,0.0,0.0,4.277637220559873e-08,0.0,0.0,0.0,0.0,0.0,0.0,7.691856699684103e-06,3.6253486516680334e-08,5.981229347188891e-08,2.0557185432881113e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4382785909262724e-07,0.0,2.939991735313336e-05,2.1739061358127495e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4320849421803517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9618082999409146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.561391927417162e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804820241708746e-07,0.0,0.0,0.0,1.6709645266763222e-07,0.0,0.0,0.0,5.266321485949951e-07,0.0,0.0,0.0,0.0,0.0,7.557698302981827e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.068702257493276e-06,0.0,0.0,9.901705766852455e-08,0.0,1.3704782270068358e-08,0.0,0.0,4.670005720757008e-08,0.0,0.0,0.0,0.0,0.0,8.08865162177465e-07,0.0,0.0,0.0,1.8546899690974207e-07,0.0,0.0,0.0,0.0,1.6852165086505533e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.584528665610754e-07,0.0,0.0,0.0,0.0,0.0,8.628413572977742e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7376987552185672e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.2095865297948603e-07,0.0,5.882380392284968e-07,0.0,0.0,0.0,0.0,4.277637220559873e-08,0.0,0.0,0.0,0.0,0.0,0.0,8.033716997447841e-06,3.927461039307036e-08,5.981229347188891e-08,2.1347846411068848e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5410127759924345e-07,0.0,3.080404895750718e-05,2.1739061358127495e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4320849421803517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9618082999409146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.561391927417162e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804820241708746e-07,0.0,0.0,0.0,1.9096737447729396e-07,0.0,0.0,0.0,5.461370429874024e-07,0.0,0.0,0.0,0.0,0.0,7.557698302981827e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.535958174136066e-06,0.0,0.0,9.901705766852455e-08,0.0,1.3704782270068358e-08,0.0,0.0,4.670005720757008e-08,0.0,0.0,0.0,0.0,0.0,8.08865162177465e-07,0.0,0.0,0.0,1.8546899690974207e-07,0.0,0.0,0.0,0.0,1.6852165086505533e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7277951864110905e-07,0.0,0.0,0.0,0.0,0.0,8.628413572977742e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7376987552185672e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.3568922984478508e-07,0.0,5.882380392284968e-07,0.0,0.0,0.0,0.0,4.277637220559873e-08,0.0,0.0,0.0,0.0,0.0,0.0,8.54650744409345e-06,3.927461039307036e-08,5.981229347188891e-08,2.2138507389256583e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5410127759924345e-07,0.0,3.106250366152849e-05,2.1739061358127495e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4320849421803517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9618082999409146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.561391927417162e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804820241708746e-07,0.0,0.0,0.0,1.9096737447729396e-07,0.0,0.0,0.0,5.461370429874024e-07,0.0,0.0,0.0,0.0,0.0,7.557698302981827e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6693450756490474e-06,0.0,0.0,9.901705766852455e-08,0.0,1.3704782270068358e-08,0.0,0.0,4.670005720757008e-08,0.0,0.0,0.0,0.0,0.0,8.08865162177465e-07,0.0,0.0,0.0,1.8546899690974207e-07,0.0,0.0,0.0,0.0,1.6852165086505533e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7277951864110905e-07,0.0,0.0,0.0,0.0,0.0,8.628413572977742e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7376987552185672e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.5041980671008416e-07,0.0,5.882380392284968e-07,0.0,0.0,0.0,0.0,4.277637220559873e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.9139486351484e-06,4.229573426946039e-08,5.981229347188891e-08,2.609181228019526e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6437469610585969e-07,0.0,4.157646881194363e-05,2.1739061358127495e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4320849421803517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9618082999409146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870358145607004e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804820241708746e-07,0.0,0.0,0.0,1.9096737447729396e-07,0.0,0.0,0.0,5.461370429874024e-07,0.0,0.0,0.0,0.0,0.0,7.557698302981827e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0695057801879905e-06,0.0,0.0,9.901705766852455e-08,0.0,1.3704782270068358e-08,0.0,0.0,4.670005720757008e-08,0.0,0.0,0.0,0.0,0.0,8.08865162177465e-07,0.0,0.0,0.0,1.8546899690974207e-07,0.0,0.0,0.0,0.0,1.6852165086505533e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7277951864110905e-07,0.0,0.0,0.0,0.0,0.0,8.628413572977742e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
