,Serbia,South Sudan,US,Guinea,Jordan,Barbados,Oman,Marshall Islands,Nicaragua,Uzbekistan,Chad,Kiribati,Bhutan,Kosovo,Summer Olympics 2020,Djibouti,Vietnam,Eswatini,Cote d'Ivoire,Belarus,Liechtenstein,Suriname,Finland,Austria,Afghanistan,Mauritania,Russia,Vanuatu,Iraq,Saint Vincent and the Grenadines,Lithuania,Azerbaijan,Comoros,Haiti,Maldives,Senegal,Hungary,Qatar,Gambia,San Marino,Kazakhstan,Portugal,Congo (Kinshasa),Ghana,Guinea-Bissau,Ireland,Nepal,Angola,Mozambique,Saint Lucia,Thailand,Uruguay,Colombia,Luxembourg,Bahamas,Laos,Mongolia,Turkey,Indonesia,South Africa,Montenegro,MS Zaandam,Guatemala,Moldova,Cabo Verde,North Macedonia,Greece,Trinidad and Tobago,France,Mauritius,Paraguay,Niger,Brazil,Costa Rica,Malta,Albania,Liberia,Central African Republic,Sweden,Lebanon,Netherlands,Cameroon,Poland,Slovenia,Egypt,Armenia,Spain,Belize,Congo (Brazzaville),Tanzania,Saint Kitts and Nevis,Yemen,Somalia,Equatorial Guinea,Peru,Argentina,Syria,Saudi Arabia,Burundi,Honduras,Gabon,Seychelles,Sri Lanka,Ecuador,Sao Tome and Principe,Cambodia,Brunei,Malawi,Tunisia,United Arab Emirates,Switzerland,Georgia,Zambia,Rwanda,Chile,El Salvador,Grenada,Ethiopia,Sudan,Burkina Faso,Lesotho,Eritrea,Norway,Uganda,Burma,Romania,Botswana,Bahrain,Israel,Diamond Princess,Solomon Islands,New Zealand,Latvia,Tajikistan,Bangladesh,Nigeria,Mali,Morocco,Fiji,Guyana,China,Cuba,Andorra,Dominica,Kenya,Mexico,Dominican Republic,Cyprus,Kyrgyzstan,Algeria,Bolivia,Antigua and Barbuda,Iceland,Bulgaria,Iran,West Bank and Gaza,Italy,Japan,Denmark,Slovakia,Timor-Leste,Taiwan*,Canada,"Korea, South",Venezuela,Togo,Philippines,Madagascar,Malaysia,Bosnia and Herzegovina,Palau,Singapore,United Kingdom,Benin,Croatia,Ukraine,Micronesia,Namibia,India,Holy See,Libya,Sierra Leone,Czechia,Zimbabwe,Jamaica,Germany,Monaco,Panama,Samoa,Estonia,Kuwait,Pakistan,Papua New Guinea,Australia,Belgium
2020-02-21,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0031545741324921135,,,,,,,,,,,0.029622766379880875,,,,,,,,,,,,,,0.2222222222222222,,0.05,0.017857142857142856,,,,0.038461538461538464,0.0,0.00980392156862745,,,0.3333333333333333,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,0.0
2020-02-22,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0031545741324921135,,,,,,,,,,,0.03172686069012091,,,,,,,,,,,,,,0.17857142857142858,,0.03225806451612903,0.014598540145985401,,,,0.038461538461538464,0.0,0.004618937644341801,,,0.3333333333333333,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,0.0
2020-02-23,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,0.004341534008683068,,,,,,,,,,,0.03174417698839293,,,,,,,,,,,,,,0.18604651162790697,,0.01935483870967742,0.013422818791946308,,,,0.03571428571428571,0.0,0.009966777408637873,,,0.3333333333333333,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,0.0
2020-02-24,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.004341534008683068,,,,,,,,,,,0.03359614712393677,,,,,,,,,,,,,,0.19672131147540983,,0.03056768558951965,0.0125,,,,0.03333333333333333,0.0,0.009603841536614645,,,0.3333333333333333,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,0.0
2020-02-25,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.004341534008683068,,,,,,,,,,,0.03427476399927978,,,,,,,,,0.0,,,,,0.16842105263157894,,0.031055900621118012,0.017341040462427744,,,,0.03225806451612903,0.0,0.01023541453428864,,,0.3333333333333333,,0.0,,,0.0,0.0,,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,0.0,,0.0,0.0
2020-02-26,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,0.1111111111111111,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.005673758865248227,,,,,,,,,,,0.034759358288770054,,,,,,,,,0.0,,,,,0.1366906474820144,,0.026490066225165563,0.015625,,,,0.03125,0.0,0.00951625693893735,,,0.3333333333333333,,0.0,,,0.0,0.0,,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,0.0,,0.0,0.0
2020-02-27,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,0.05263157894736842,,,,0.0,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.005673758865248227,,,,,,,,,,,0.03493638676844784,,,,,,,,,0.0,,,,,0.10612244897959183,,0.025954198473282442,0.01834862385321101,0.0,,,0.03125,0.0,0.007361268403171008,,,0.3333333333333333,,0.0,,,0.0,0.0,,0.0,,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0
2020-02-28,,,0.0,,,,0.0,,,,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,0.03508771929824561,,,,0.0,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.00851063829787234,,0.0,,,,0.0,,,,,0.035348672207581595,,,,,0.0,,,,0.0,,,0.0,,0.08762886597938144,,0.02364864864864865,0.0211864406779661,0.0,,,0.029411764705882353,0.0,0.005562687205819427,,,0.3333333333333333,,0.0,,,0.0,0.0,,0.0,,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0
2020-02-29,,,0.04,,,,0.0,,,,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,,0.02,,,,0.0,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.00851063829787234,,0.0,,,,0.0,,,,,0.035750289833156916,,,,,0.0,,,,0.0,,,0.0,,0.07251264755480608,,0.025709219858156027,0.024489795918367346,0.0,,,0.02564102564102564,0.0,0.005079365079365079,,,0.3333333333333333,,0.0,,,0.0,0.0,,0.0,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0
2020-03-01,,,0.03125,,,,0.0,,,,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,0.023809523809523808,,,0.0,,,,,,,,,,,,0.0,0.0,,0.015384615384615385,,,,0.0,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.00851063829787234,,0.0,,,,0.0,,,,,0.03593054095981584,,,,,0.0,0.0,,,0.0,,,0.0,,0.05521472392638037,,0.020070838252656435,0.023166023166023165,0.0,,,0.025,0.0,0.004550321199143469,,,0.3333333333333333,,0.0,,,0.0,0.0,,0.0,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.037037037037037035,0.0
2020-03-02,,,0.10909090909090909,,,,0.0,,,,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,,,,0.023255813953488372,,,0.0,,,,,0.0,,,,,,,0.0,0.0,,0.015706806282722512,,,,0.0,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.00851063829787234,,0.0,0.0,,,0.0,,0.0,,,0.036363182589597684,,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.04397068620919387,,0.025540275049115914,0.02158273381294964,0.0,,,0.024390243902439025,0.0,0.006459054209919262,,,0.3333333333333333,,0.0,,,0.0,0.0,,0.0,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.03333333333333333,0.0
2020-03-03,,,0.0945945945945946,,0.0,,0.0,,,,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,0.0,,0.0,,0.1,,0.0,,,,0.0,0.0,,,,0.023255813953488372,,,0.0,,,,,0.0,,,,,,,0.0,0.0,,0.018867924528301886,,,,0.0,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.006060606060606061,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0084985835694051,,0.0,0.0,,,0.0,,0.0,,,0.03671770847609673,,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.03296232876712329,,0.03157474020783373,0.020134228187919462,0.0,,,0.023809523809523808,0.0,0.005399151561897416,,,0.3333333333333333,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.02564102564102564,0.0
2020-03-04,,,0.102803738317757,,0.0,,0.0,,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.05714285714285714,,0.0,0.0,,,,0.0,0.0,0.0,,0.0625,,0.0,,,,0.0,0.0,,,,0.023255813953488372,,,0.0,,,,,0.0,,,,,,,0.0,0.0,,0.013888888888888888,,,,0.0,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.009009009009009009,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0084985835694051,,0.0,0.0,,,0.0,,0.0,,,0.03710845172044883,,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.03148528405201916,,0.03463904176108773,0.021021021021021023,0.0,,,0.023809523809523808,0.0,0.0062266500622665,,,0.3333333333333333,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.038461538461538464,0.0
2020-03-05,,,0.06521739130434782,,0.0,,0.0,,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.05714285714285714,,0.0,0.0,,,,0.0,0.0,0.0,,0.047619047619047616,,0.0,,,,0.0,0.0,,,,0.02127659574468085,,,0.0,,,,,0.0,0.0,,,,,,0.0,0.0,,0.01643192488262911,,,,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.011583011583011582,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,0.0,,,0.0,0.0,0.008771929824561403,0.0,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0084985835694051,,0.0,0.0,,,0.0,,0.0,,,0.03743620944410644,,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.03045829775120979,0.0,0.0383618455158113,0.019178082191780823,0.0,,,0.022727272727272728,0.0,0.005749014454664914,,,0.3333333333333333,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.03636363636363636,0.0
2020-03-06,0.0,,0.05907172995780591,,0.0,,0.0,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.075,,0.0,0.0,,,,0.0,0.0,0.0,,0.047619047619047616,,0.0,,,,0.0,0.0,,,,0.020833333333333332,,0.0,0.0,,,,,0.0,0.0,,,,,,0.0,0.0,,0.01461038961038961,,,,0.0,0.0,,,,,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0125,,,,,,,,1.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,0.0,0.0,0.004672897196261682,0.0,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0084985835694051,,0.0,0.0,,,0.0,,0.0,,,0.037724625108439706,,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.02612176111228144,0.0,0.042493528904227786,0.016666666666666666,0.0,0.0,,0.022222222222222223,0.0,0.006370392840891855,,0.0,0.2,,0.0,0.0,,0.0,0.00267379679144385,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.03333333333333333,0.0
2020-03-07,0.0,,0.04218362282878412,,0.0,,0.0,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.07407407407407407,,0.0,0.0,,,,0.0,0.0,0.0,,0.043478260869565216,,0.0,,,,0.0,0.0,,,,0.02,,0.0,0.0,,,,,0.0,0.0,,,,,,0.0,0.0,,0.016877637130801686,,,,0.0,0.0,0.0,,,,0.0,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.02,,,,,,,,1.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0037313432835820895,0.0,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0084985835694051,,0.0,0.0,,,0.0,,0.0,,,0.03803392348644299,,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.024901253649321657,0.0,0.039605643379228284,0.015021459227467811,0.0,0.0,,0.022222222222222223,0.0,0.0062491123419968755,,0.0,0.16666666666666666,,0.0,0.0,,0.0,0.004662004662004662,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.031746031746031744,0.0
2020-03-08,0.0,,0.04046242774566474,,0.0,,0.0,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.1,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.027777777777777776,,0.0,,,,0.0,0.0,,,,0.02,,0.0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,0.0,,0.016888888888888887,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.011320754716981131,0.0,0.0,0.0,0.02040816326530612,0.0,0.02526002971768202,,,,,,,,0.3333333333333333,0.08333333333333333,,0.0,,,,,0.0,0.0,,0.0,,,0.0,0.0,0.005934718100890208,0.0,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0084985835694051,,0.0,0.0,,0.0,0.0,,0.0,,,0.03835541863083528,,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,0.02954614681693573,0.0,0.0496271186440678,0.01603206412825651,0.0,0.0,,0.022222222222222223,0.0,0.006836204539239814,,0.0,0.1,,0.0,0.0,,0.0,0.004140786749482402,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.039473684210526314,0.0
2020-03-09,0.0,,0.037037037037037035,,0.0,,0.0,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.1,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.027777777777777776,,0.0,,,,0.0,0.0,,,,0.02,,0.0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,0.0,,0.01771793054571226,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.009345794392523364,0.0,0.0,0.0,0.01818181818181818,0.0,0.0260950605778192,,,,,,,,0.2857142857142857,0.08333333333333333,,0.0,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0053475935828877,0.0,,,0.0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0084985835694051,,0.0,0.0,,0.0,0.0,,0.0,,,0.03862231016571853,,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.03309593632174277,0.0,0.050479720889664195,0.018975332068311195,0.0,0.0,,0.022222222222222223,0.012987012987012988,0.007087456539181599,,0.0,0.05,,0.0,0.0,,0.0,0.004761904761904762,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0017006802721088435,0.0,,,0.0,0.0,0.0,,0.03296703296703297,0.0
2020-03-10,0.0,,0.03580562659846547,,0.0,,0.0,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.09859154929577464,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0392156862745098,,0.0,,,,0.0,0.0,,,,0.018867924528301886,,0.0,0.0,,,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,,0.018508132361189006,,0.0,,0.0,0.0,0.0,0.0,,,0.0023584905660377358,0.024390243902439025,0.010471204188481676,0.0,0.0,0.0,0.01694915254237288,0.0,0.02064896755162242,,,,,,,,0.18181818181818182,0.058823529411764705,,0.0,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.006109979633401222,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0084985835694051,,0.0,0.0,,0.0,0.0,,0.3333333333333333,,,0.038807224893987906,,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.03618502859985078,0.0,0.062173613163858506,0.022222222222222223,0.0,0.0,,0.02127659574468085,0.012658227848101266,0.007187541594569413,,0.0,0.030303030303030304,,0.0,0.0,,0.0,0.007874015748031496,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0013726835964310226,0.0,0.0,,0.0,0.0,0.0,,0.028037383177570093,0.0
2020-03-11,0.0,,0.02877070619006103,,0.0,,0.0,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.09859154929577464,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.03225806451612903,,0.0,0.0,,,0.023255813953488372,0.0,,,,0.01694915254237288,,0.0,0.0,,,0.0,0.0,0.029411764705882353,0.0,,,,0.0,,0.0,0.010101010101010102,,0.020933275185346708,,0.0,,0.0,0.0,0.0,0.08333333333333333,,,0.0016129032258064516,0.04918032786885246,0.009940357852882704,0.0,0.0,0.0,0.016666666666666666,0.0,0.023715415019762844,,,,,,,,0.18181818181818182,0.05263157894736842,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.006134969325153374,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.009915014164305949,,0.0,0.0,,0.0,0.0,,0.2,,,0.039062789634334724,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.14285714285714285,0.03933333333333333,0.0,0.06636173968865351,0.0234375,0.0,0.0,,0.020833333333333332,0.009259259259259259,0.007736943907156673,,0.0,0.02040816326530612,,0.0,0.0,,0.0,0.005380476556495004,,0.0,0.0,,,0.016129032258064516,0.0,,,0.0,,0.0,0.0015723270440251573,0.0,0.125,,0.0,0.0,0.0,,0.0234375,0.009554140127388535
2020-03-12,0.0,,0.02711223203026482,,0.0,,0.0,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0033112582781456954,0.0,,0.0,,0.11267605633802817,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.043478260869565216,,0.0,0.0,,,0.023255813953488372,0.0,,,,0.014285714285714285,,0.0,0.0,,,0.0,0.0,0.029411764705882353,0.0,,,,0.0,,0.0,0.010101010101010102,,0.020933275185346708,,0.0,,0.0,0.0,0.0,0.043478260869565216,,,0.0025940337224383916,0.04918032786885246,0.009940357852882704,0.0,0.02040816326530612,0.0,0.014925373134328358,0.0,0.024154589371980676,,,,,,,,0.2,0.05263157894736842,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.006134969325153374,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.009915014164305949,,0.0,0.0,,0.0,0.0,,0.16666666666666666,,1.0,0.039193396925814264,0.0,0.0,,,0.0,0.0,0.0,,0.041666666666666664,0.0,,0.0,0.14285714285714285,0.04258064516129032,0.0,0.06722689075630252,0.027298850574712645,0.0,0.0,,0.02040816326530612,0.008547008547008548,0.008387342737323675,,0.0,0.038461538461538464,,0.0,0.0,,0.0,0.005027932960893855,,0.0,0.0,,,0.0136986301369863,0.0,,,0.0,,0.0,0.0014436958614051972,0.0,0.09090909090909091,,0.0,0.0,0.0,,0.0234375,0.009554140127388535
2020-03-13,0.0,,0.02298332582244254,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.001984126984126984,0.0,,0.0,,0.0891089108910891,,0.0,0.06666666666666667,,,0.0,0.0,0.0,0.0,,0.0625,0.0,0.0,0.0,,,0.011111111111111112,0.0,,,,0.013333333333333334,0.0,0.0,0.0,,,0.0,0.0,0.057971014492753624,0.0,,,,0.0,,0.0,0.005263157894736842,,0.021461559358869873,,0.0,,0.0,0.0,0.0,0.030303030303030304,,,0.0032502708559046588,0.03896103896103896,0.01240694789081886,0.0,0.029411764705882353,0.0,0.025,0.0,0.025420489296636085,,,,,,,,0.10714285714285714,0.06451612903225806,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.009657594381035996,0.0,,,0.0,,,0.0,inf,0.0,,,0.0,,,0.0,,0.0,0.0,0.009915014164305949,,0.0,0.0,,0.0,0.0,,0.14285714285714285,,1.0,0.03928593489406387,0.0,0.0,,0.0,0.0,0.0,0.0,,0.07692307692307693,0.0,0.0,0.0,0.043478260869565216,0.04523055262231609,0.0,0.07168742921857305,0.0286493860845839,0.0,0.0,,0.02,0.0051813471502590676,0.008271713247274095,,0.0,0.078125,,0.0,0.0,,0.0,0.004405286343612335,,0.0,0.3333333333333333,,,0.024390243902439025,0.0,,,0.0,,0.0,0.0019047619047619048,0.0,0.037037037037037035,,0.0,0.0,0.0,,0.015,0.005366726296958855
2020-03-14,0.0,,0.019476158495634655,0.0,0.0,,0.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015267175572519084,0.0,0.0,0.0,,0.09090909090909091,0.0,0.0,0.06666666666666667,,,0.0,0.0,0.0,0.0,,0.0625,0.0,0.0,0.0,0.0,,0.015503875968992248,0.0,,,0.0,0.012195121951219513,0.0,0.0,0.0196078431372549,,,0.0,0.0,0.052083333333333336,0.0,,,0.0,0.0,,0.0,0.013157894736842105,0.0,0.020240213523131673,,0.0,,0.0,0.0,0.0,0.02631578947368421,,,0.005030181086519115,0.03225806451612903,0.012474012474012475,0.0,0.02912621359223301,0.0055248618784530384,0.01834862385321101,0.0,0.030511657017681115,,,,,,,,0.07894736842105263,0.058823529411764705,,0.0,,0.0,0.0,0.0,0.0,0.07142857142857142,,0.0,0.0,,0.0,0.0,0.009565857247976454,0.0,,0.0,0.0,,,0.0,1.0,0.0,,,0.0027522935779816515,,,0.0,,0.0,0.0,0.009915014164305949,,0.0,0.0,,0.0,0.0,,0.058823529411764705,,1.0,0.03943094952887857,0.0,0.0,,0.0,0.0,0.0,0.0,,0.08108108108108109,0.0,0.0,0.0,0.04878048780487805,0.048000628486134025,0.0,0.06810984544122513,0.027672955974842768,0.0011961722488038277,0.0,,0.018867924528301886,0.005050505050505051,0.008904279000742024,0.0,0.0,0.07207207207207207,,0.0,0.0,,0.0,0.011009870918754746,,0.0,0.3333333333333333,,0.0,0.0196078431372549,0.0,,,0.0,,0.0,0.0019629225736095966,0.0,0.027777777777777776,,0.0,0.0,0.0,,0.012,0.005805515239477504
2020-03-15,0.0,,0.021793275217932753,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011627906976744186,0.0,0.0,0.0,,0.08620689655172414,0.0,0.0,0.043478260869565216,,,0.0,0.0,0.03125,0.0,,0.04950495049504951,0.0,0.0,0.0,0.0,,0.015503875968992248,0.0,,,0.0,0.008771929824561403,0.0,0.0,0.01694915254237288,,,0.0,0.0,0.042735042735042736,0.0,,,0.0,0.0,,0.0,0.012084592145015106,0.0,0.020079435127978818,,0.0,,0.0,0.0,0.0,0.023809523809523808,,0.0,0.00658513640639699,0.02727272727272727,0.01757469244288225,0.0,0.025210084033613446,0.0045662100456621,0.01818181818181818,0.0,0.037060784816619646,,0.0,,,,,0.0,0.11627906976744186,0.044444444444444446,,0.0,,0.0,0.0,0.0,0.0,0.07142857142857142,,0.0,0.0,,0.0,0.0,0.006363636363636364,0.0,,0.0,0.0,,,0.0,1.0,0.0,,,0.002457002457002457,,,0.0,,0.0,0.0,0.009915014164305949,,0.0,0.0,,0.0,0.0,,0.03571428571428571,,0.25,0.03954174536745553,0.0,0.0,,0.0,0.0,0.0,0.0,,0.08333333333333333,0.0,0.0,0.029239766081871343,0.0392156862745098,0.05194432486726933,0.0,0.0730997696690508,0.029055690072639227,0.002285714285714286,0.0,,0.01694915254237288,0.003968253968253968,0.009188924283263906,0.0,0.0,0.07857142857142857,,0.0,0.0,,0.0,0.013974650633734157,,0.0,0.3333333333333333,,0.0,0.017699115044247787,0.0,,,0.0,,0.0,0.0018981880931837791,0.0,0.023255813953488372,,0.0,0.0,0.0,,0.010101010101010102,0.004514672686230248
