,Australia,Benin,Fiji,Algeria,Djibouti,Diamond Princess,India,Saint Lucia,Chile,Sao Tome and Principe,Cyprus,Central African Republic,Haiti,Cambodia,Belize,Dominica,Spain,Madagascar,Congo (Kinshasa),Samoa,Antigua and Barbuda,Costa Rica,Maldives,China,Ethiopia,Cameroon,Andorra,Malawi,Argentina,Guinea-Bissau,Slovakia,Vietnam,Greece,San Marino,Taiwan*,Slovenia,Turkey,Uzbekistan,Somalia,Egypt,Cote d'Ivoire,Congo (Brazzaville),Israel,Czechia,Bolivia,Malaysia,Lebanon,Jordan,Japan,North Macedonia,Montenegro,Pakistan,New Zealand,Micronesia,Brazil,Guinea,Mauritius,Finland,Austria,Malta,Mongolia,Solomon Islands,Iraq,Tanzania,Honduras,Togo,Gambia,MS Zaandam,Sierra Leone,Peru,Qatar,Timor-Leste,Russia,Sweden,Indonesia,Armenia,Burkina Faso,Iceland,Paraguay,Kiribati,Bahrain,Eritrea,Kosovo,South Sudan,"Korea, South",Estonia,Zambia,Colombia,Bahamas,Uruguay,Seychelles,Netherlands,Papua New Guinea,Tunisia,Oman,Azerbaijan,Philippines,Latvia,Saint Kitts and Nevis,Vanuatu,Guatemala,Chad,Equatorial Guinea,Romania,Barbados,Afghanistan,Rwanda,Gabon,Mozambique,Liechtenstein,Burundi,Singapore,Botswana,Bulgaria,Morocco,Comoros,Namibia,Poland,Denmark,Senegal,Luxembourg,Germany,United Arab Emirates,South Africa,Albania,Bosnia and Herzegovina,United Kingdom,Yemen,Belarus,Croatia,Burma,Syria,Monaco,Saudi Arabia,Liberia,Sri Lanka,Grenada,Brunei,El Salvador,Ecuador,Nigeria,Zimbabwe,Laos,Norway,Thailand,West Bank and Gaza,Tajikistan,Kazakhstan,Canada,Trinidad and Tobago,Nicaragua,Ireland,Switzerland,Venezuela,Eswatini,Mexico,Niger,Bhutan,Moldova,Lesotho,Marshall Islands,Jamaica,Mali,Lithuania,Nepal,Italy,Sudan,Dominican Republic,Cabo Verde,France,Serbia,Belgium,Uganda,Bangladesh,Ghana,Holy See,Suriname,Kyrgyzstan,Cuba,Libya,Guyana,Mauritania,Panama,US,Ukraine,Kuwait,Hungary,Angola,Georgia,Saint Vincent and the Grenadines,Kenya,Portugal,Iran
2020-02-21,0.7333333333333333,,,,,0.0015772870662460567,1.0,,,,,,,1.0,,,1.0,,,,,,,0.24757114493712773,,,,,,,,0.875,,,0.07692307692307693,,,,,0.0,,,0.0,,,0.6818181818181818,0.0,,0.19642857142857142,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,0.0784313725490196,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,0.43529411764705883,,,,,,,,,,0.875,0.4444444444444444,,,,0.34782608695652173,,,,,,,,,1.0,,,,,,,,,0.5428571428571428,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,0.0,,,,0.3333333333333333,,1.0,,,,,,,,,,,,0.3125,,,,,,,,,0.0
2020-02-22,0.7333333333333333,,,,,0.0015772870662460567,1.0,,,,,,,1.0,,,1.0,,,,,,,0.2947883793716965,,,,,,,,0.875,,,0.07692307692307693,,,,,0.0,,,0.0,,,0.6818181818181818,0.0,,0.16058394160583941,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,0.03695150115473441,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,0.43529411764705883,,,,,,,,,,0.875,0.3076923076923077,,,,0.34782608695652173,,,,,,,,,1.0,,,,,,,,,0.5714285714285714,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,0.016129032258064516,,,,0.3333333333333333,,1.0,,,,,,,,,,,,0.3125,,,,,,,,,0.0
2020-02-23,0.7333333333333333,,,,,0.0,1.0,,0.0,,,,,1.0,,,1.0,,,,,,,0.3010438575991275,,,,,,,,0.875,,,0.07142857142857142,,,,,0.0,,,0.0,,,0.6818181818181818,0.0,,0.1476510067114094,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,0.029900332225913623,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,0.5730337078651685,,,,,,,,,,0.875,0.3076923076923077,,,,0.2857142857142857,,,,,,,,,1.0,,,,,,,,,0.6,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,0.012903225806451613,,,,0.3333333333333333,,1.0,,,,,,,,,,,,0.3125,,,,,,,,,0.0
2020-02-24,0.7333333333333333,,,,,0.0,1.0,,0.0,,,,,1.0,,,1.0,,,,,,,0.3238565010810321,,,,,,,,0.875,,,0.16666666666666666,,,,,0.0,,,0.0,,,0.8181818181818182,0.0,,0.1375,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,1.0,0.0,,,,,,,0.0,,,,0.021608643457382955,,,,,,,,,,0.0,,0.3333333333333333,,,,,,,,,0.0,,,,,,0.5730337078651685,,,,,,,,,,0.875,0.3076923076923077,,,,0.26666666666666666,,,,,,,,,1.0,,,,,,,,,0.6,,,,0.3,,,,,,,,,,,,,,,,1.0,0.004366812227074236,,,,0.3333333333333333,,1.0,,,,,,,,,,,,0.3125,,0.0,,,,,,,0.0
2020-02-25,0.7333333333333333,,,0.0,,0.0,1.0,,0.0,,,,,1.0,,,0.3333333333333333,,,,,,,0.3559431026056537,,,,,,,,1.0,,,0.16129032258064516,,,,,0.0,,,0.0,,,0.8181818181818182,0.0,,0.12716763005780346,,,0.0,,,,,,1.0,0.0,,,,0.0,,,,,,,,,,1.0,0.0,,,,,,,0.0,,,,0.022517911975435005,,,,,,,,,,0.0,,0.3333333333333333,,,,,,,,,0.0,,,,,,0.5824175824175825,,,,,,,,,,0.8235294117647058,0.3076923076923077,,,,0.23529411764705882,,,0.0,,,,,,1.0,,,,,,,,,0.5945945945945946,,,,0.2727272727272727,,,,0.0,,,,,,,,,,,,1.0,0.003105590062111801,,,,0.7857142857142857,,1.0,,,,,,,,,,,,0.375,,0.0,,,,,,,0.0
2020-02-26,0.7333333333333333,,,0.0,,0.014184397163120567,1.0,,0.0,,,,,1.0,,,0.15384615384615385,,,,,,,0.38487321853491285,,,,,,,,1.0,0.0,,0.15625,,,,,0.0,,,0.0,,,0.8181818181818182,0.0,,0.11458333333333333,0.0,,0.0,,,0.0,,,0.5,0.0,,,,0.0,,,,,,,,,,1.0,0.0,,,,,,,0.0,,,,0.017446471054718478,,,,,,,,,,0.0,,0.3333333333333333,,,,,,,0.0,,0.0,,,,,,0.6666666666666666,,,,,,,,,,0.5555555555555556,0.3076923076923077,,,,0.21621621621621623,,,0.0,,,,,,1.0,,,,,,,,0.0,0.6,,,,0.2727272727272727,,,,0.0,,,,,,,,,,,,1.0,0.006622516556291391,,,,0.6111111111111112,,1.0,,,,,,,,,,,,0.375,,0.0,,,0.0,,,,0.35251798561151076
2020-02-27,0.7333333333333333,,,0.0,,0.014184397163120567,1.0,,0.0,,,,,1.0,,,0.13333333333333333,,,,,,,0.41895674300254454,,,,,,,,1.0,0.0,0.0,0.15625,,,,,0.0,,,0.0,,,0.782608695652174,0.0,,0.10091743119266056,0.0,,0.0,,,0.0,,,0.5,0.0,,,,0.0,,,,,,,,,,1.0,0.0,,,,,,,0.0,,,,0.01245753114382786,0.0,,,,,,0.0,,,0.0,,0.3333333333333333,,,,,,,0.0,,0.0,,,,,,0.6666666666666666,,,,,,,0.0,,,0.34782608695652173,0.3076923076923077,,,,0.18181818181818182,,,0.0,,,,,,1.0,,,,,,,,0.0,0.6,,,,0.46153846153846156,,,,0.0,,,,,,,,,,,,1.0,0.06870229007633588,,,,0.2894736842105263,,1.0,,,,,,,,,,,,0.35294117647058826,,0.0,,,0.0,,,,0.2
2020-02-28,0.7333333333333333,,,0.0,,0.014184397163120567,1.0,,0.0,,,,,1.0,,,0.0625,,,,,,,0.4602802554226637,,,,,,,,1.0,0.0,0.0,0.17647058823529413,,,,,1.0,,,0.0,,,0.782608695652174,0.0,,0.09322033898305085,0.0,,0.0,0.0,,0.0,,,0.5,0.0,,,,0.0,,,,,,,,,,1.0,0.0,,,,0.0,,,0.0,,,,0.009413778348309799,0.0,,,,,,0.0,,,0.0,,0.3333333333333333,,,,,,,0.0,,0.0,,,,,,0.6666666666666666,,,,,,,0.0,,,0.3333333333333333,0.2631578947368421,,,,0.14285714285714285,,0.0,0.0,,,,,,1.0,,,,,0.0,,,0.0,0.6829268292682927,,,,0.42857142857142855,,,,0.0,,,0.0,,,,,,,,,1.0,0.0518018018018018,,,,0.19298245614035087,,1.0,,,,,,,,,,,,0.4117647058823529,,0.0,,,0.0,,,,0.18814432989690721
2020-02-29,0.44,,,0.0,,0.014184397163120567,1.0,,0.0,,,,,1.0,,,0.044444444444444446,,,,,,,0.49548868390543876,,,,,,,,1.0,0.0,0.0,0.23076923076923078,,,,,1.0,,,0.0,,,0.72,0.0,,0.1306122448979592,0.0,,0.0,0.0,,0.0,,,0.3333333333333333,0.0,,,,0.0,,,,,,,,0.0,,1.0,0.0,,,,0.0,,,0.0,,,,0.008571428571428572,0.0,,,,,,0.0,,,0.16666666666666666,,0.3333333333333333,,,,,,,0.0,,0.0,,,,,,0.7058823529411765,,,,,,,0.0,,0.0,0.20253164556962025,0.23809523809523808,,,,0.13114754098360656,,0.0,0.0,,,0.0,,,1.0,,,,,0.0,,,0.0,0.6666666666666666,,,,0.3,,,0.0,0.0,,,0.0,,,,,,,,0.0,1.0,0.040780141843971635,,,,0.12,,1.0,,,,,,,,,,,,0.28,,0.0,,,0.0,,,,0.20741989881956155
2020-03-01,0.4074074074074074,,,0.0,,0.014184397163120567,1.0,,0.0,,,,,1.0,,,0.023809523809523808,,,,,,,0.5274733523494971,,,,,,,,1.0,0.0,0.0,0.225,,,,,0.5,,,0.0,0.0,,0.6206896551724138,0.0,,0.12355212355212356,0.0,,0.0,0.0,,0.0,,,0.16666666666666666,0.0,,,,0.0,,,,,,,,0.0,,1.0,0.0,,0.0,,0.0,,,0.0,,,,0.008029978586723769,0.0,,,,,,0.0,,,0.16666666666666666,0.0,0.3333333333333333,,,,,,,0.0,,0.0,,,,,,0.6792452830188679,,,,,,,0.0,,0.0,0.12307692307692308,0.23809523809523808,,,,0.0851063829787234,,0.0,0.0,,,0.0,,,1.0,,,,0.0,0.0,,,0.0,0.7142857142857143,,,,0.25,,,0.0,0.0,,,0.0,,,,,,,,0.0,1.0,0.048996458087367176,,0.0,,0.09230769230769231,,0.5,,,,,,,,,,,,0.21875,,0.0,,,0.0,,,,0.17893660531697342
2020-03-02,0.36666666666666664,,,0.0,,0.014184397163120567,0.6,,0.0,,,,,1.0,,,0.016666666666666666,,,,,,,0.5597234701008286,,,0.0,,,,,1.0,0.0,0.0,0.2926829268292683,,,,,0.5,,,0.0,0.0,,0.6206896551724138,0.0,,0.11510791366906475,0.0,,0.0,0.0,,0.0,,,0.16666666666666666,0.0,,,,0.0,,,,,,,,0.0,,0.6666666666666666,0.0,0.0,0.0,,0.0,,,0.0,,,,0.006920415224913495,0.0,,,,,,0.0,,,0.16666666666666666,0.0,0.3333333333333333,0.0,,,,,,0.0,,0.0,,,,,,0.7222222222222222,,,0.0,,,,0.0,0.0,0.0,0.10062893081761007,0.23809523809523808,,,,0.05970149253731343,,0.0,0.0,,,0.0,0.0,,1.0,,,,0.0,0.0,,,0.0,0.7209302325581395,,,,0.2222222222222222,,,0.0,0.0,,,0.0,,,,,,,,0.0,1.0,0.07318271119842829,,0.0,,0.06282722513089005,,0.125,,,,,,,,,,,,0.12727272727272726,,0.0,,,0.0,,,0.0,0.1938707528314457
2020-03-03,0.28205128205128205,,,0.0,,0.014164305949008499,0.6,,0.0,,,,,1.0,,,0.012121212121212121,,,,,,,0.5911962223246657,,,0.0,,0.0,,,1.0,0.0,0.0,0.2857142857142857,,,,,0.5,,,0.0,0.0,,0.6111111111111112,0.0,0.0,0.14429530201342283,0.0,,0.0,0.0,,0.0,,,0.16666666666666666,0.0,,,,0.0,,,,,,,,0.0,,0.6666666666666666,0.0,0.0,0.0,,0.0,,,0.0,,,,0.005784805244890089,0.0,,,,,,0.0,,,0.16666666666666666,0.0,0.3333333333333333,0.0,,,,,,0.0,,0.0,,,,,,0.7090909090909091,,,0.0,,,,0.0,0.0,0.0,0.08163265306122448,0.18518518518518517,,,,0.042328042328042326,,0.0,0.0,,,0.0,0.0,,1.0,,,,0.0,0.0,,,0.0,0.7209302325581395,,,,0.2,,,0.0,0.03571428571428571,,,0.2,,,,,,,,0.0,1.0,0.0639488409272582,,0.0,,0.05660377358490566,,0.07692307692307693,,,,,,,,,,,,0.0945945945945946,0.0,0.0,,,0.0,,,0.0,0.12457191780821918
2020-03-04,0.21153846153846154,,,0.0,,0.014164305949008499,0.10714285714285714,,0.0,,,,,1.0,,,0.009009009009009009,,,,,,,0.6220112954992163,,,0.0,,0.0,,,1.0,0.0,0.0,0.2857142857142857,,,,,0.5,,,0.0,0.0,,0.44,0.07692307692307693,0.0,0.12912912912912913,0.0,,0.0,0.0,,0.0,,,0.16666666666666666,0.0,,,,0.0,,,,,,,,0.0,,0.6666666666666666,0.0,0.0,0.0,,0.0,,,0.0,,,,0.007294075787226472,0.0,,,,,,0.0,,0.0,0.13333333333333333,0.0,0.3333333333333333,0.0,,,,,,0.25,,0.0,,,,0.0,,0.7090909090909091,,,0.0,,,0.0,0.0,0.0,0.0,0.061068702290076333,0.18518518518518517,,,,0.032520325203252036,,0.0,0.0,,,0.0,0.0,,1.0,,,,0.0,0.0,,,0.0,0.7209302325581395,,,,0.18181818181818182,,,0.0,0.03333333333333333,,,0.2,,,,,,,,0.0,1.0,0.08934930398187116,,0.0,,0.041666666666666664,,0.043478260869565216,,,,,,,,,,,,0.06542056074766354,0.0,0.0,0.0,,0.0,,,0.0,0.188911704312115
2020-03-05,0.38181818181818183,,,0.0,,0.014164305949008499,0.1,,0.0,,,,,1.0,,,0.007722007722007722,,,,,,,0.6492916299340675,,,0.0,,0.0,,,1.0,0.0,0.0,0.2727272727272727,0.0,,,,0.3333333333333333,,,0.0,0.0,,0.44,0.0625,0.0,0.1178082191780822,0.0,,0.0,0.0,,0.0,,,0.08333333333333333,0.0,,,,0.0,,,,,,,,0.0,,0.5,0.0,0.0,0.0,,0.0,,,0.0,,,,0.006734559789750329,0.0,,,,,,0.0,,0.0,0.125,0.0,0.3333333333333333,0.0,,,,,,0.16666666666666666,,0.0,,,,0.0,,0.6666666666666666,,,0.0,,,0.0,0.0,0.0,0.0,0.03319502074688797,0.1724137931034483,0.0,,0.0,0.02711864406779661,,0.0,0.0,,,0.0,0.0,,1.0,,,,0.0,0.0,,,0.0,0.6595744680851063,0.0,,,0.16216216216216217,,,0.0,0.02631578947368421,,,0.2,,,,,,,,0.0,1.0,0.10730948678071539,,0.0,,0.028169014084507043,,0.02,,,,,,,,,,,,0.03804347826086957,0.0,0.0,0.0,,0.0,,,0.0,0.21036151437517792
2020-03-06,0.35,,,0.0,,0.056657223796033995,0.0967741935483871,,0.0,,,,,1.0,,,0.005,,,,,0.0,,0.6685338951542942,,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.26666666666666666,0.0,,,,0.06666666666666667,,,0.0,0.0,,0.26506024096385544,0.045454545454545456,0.0,0.10952380952380952,0.0,,0.0,0.0,,0.0,,,0.06666666666666667,0.0,,,,0.0,,,0.0,,,,0.0,0.0,,0.15384615384615385,0.0,0.0,0.0,,0.0,,,0.06666666666666667,,,,0.020476262702866677,0.0,,0.0,,,,0.0,,0.0,0.125,0.0,0.2,0.0,,,,,,0.1111111111111111,,0.0,,,,0.0,,0.6,,,0.0,,,0.0,0.041666666666666664,0.0,0.0,0.025373134328358207,0.1724137931034483,0.0,,0.0,0.0213903743315508,,0.0,0.0,,,0.0,0.0,,1.0,,,,0.0,0.0,,,0.0,0.6458333333333334,0.0,,,0.12244897959183673,,,0.0,0.014018691588785047,,,0.16666666666666666,,0.0,,,,,,0.0,1.0,0.1128127696289905,,0.0,,0.01948051948051948,0.0,0.009174311926605505,,,,0.0,,,,,,,,0.029535864978902954,0.0,0.0,0.0,,0.0,,,0.0,0.19233199915736254
2020-03-07,0.3333333333333333,,,0.0,,0.056657223796033995,0.08823529411764706,,0.0,,,,,1.0,,,0.06,,,,,0.0,,0.6876191655317568,,0.0,0.0,,0.0,,0.0,0.8888888888888888,0.0,0.0,0.26666666666666666,0.0,,,,0.06666666666666667,,,0.0,0.0,,0.24731182795698925,0.045454545454545456,0.0,0.1630901287553648,0.0,,0.16666666666666666,0.0,,0.0,,,0.06666666666666667,0.0,0.0,,,0.0,,,0.0,,,,0.0,0.0,,0.15384615384615385,0.0,0.0,0.0,,0.0,,,0.047058823529411764,,,,0.019173412867490414,0.0,,0.0,,,,0.0,,0.0,0.125,0.0,0.16666666666666666,0.0,,,,,,0.3333333333333333,,0.0,,,,0.0,,0.5652173913043478,,,0.0,,,0.0,0.041666666666666664,0.0,0.0,0.02252816020025031,0.15555555555555556,0.0,,0.0,0.04195804195804196,,0.0,0.0,,,0.0,0.0,,1.0,,,,0.0,0.0,,,0.0,0.62,0.0,,,0.14814814814814814,,,0.0,0.011194029850746268,,,0.16666666666666666,,0.0,,,,,,0.0,1.0,0.10011898691143974,,0.0,,0.012658227848101266,0.0,0.005917159763313609,,,,0.0,,,,,,,,0.017369727047146403,0.0,0.0,0.0,,0.0,,,0.0,0.2866220161428817
2020-03-08,0.27631578947368424,,,0.0,,0.056657223796033995,0.07692307692307693,,0.0,,,,,0.5,,,0.04457652303120357,,,,,0.0,0.0,0.7100454078665727,,0.0,0.0,,0.0,,0.0,0.5333333333333333,0.0,0.0,0.28888888888888886,0.0,,,,0.02040816326530612,,,0.0,0.0,,0.24242424242424243,0.03125,0.0,0.1523046092184369,0.0,,0.16666666666666666,0.0,,0.0,,,0.043478260869565216,0.0,0.0,,,0.0,,,0.0,,,,0.0,0.0,,0.17647058823529413,0.0,0.0,0.0,,0.0,0.0,,0.047058823529411764,,,,0.01613344271260596,0.0,,0.0,,,,0.0,,0.0,0.125,0.0,0.1,0.0,,,,,,0.2,,0.0,,,,0.0,,0.52,,0.0,0.0,,,0.0,0.02702702702702703,0.25,0.0,0.01730769230769231,0.15555555555555556,0.0,,0.0,0.037267080745341616,,0.0,0.0,,,0.0,0.0,,1.0,,,,0.0,0.0,,,0.0,0.66,0.0,,,0.125,,,0.0,0.008902077151335312,,,0.14285714285714285,,0.0,0.0,,,,,0.0,1.0,0.08433898305084746,,0.0,,0.010666666666666666,0.0,0.005,,0.0,,0.0,,,,,,,,0.01348747591522158,0.0,0.015625,0.0,,0.0,,,0.0,0.32500761498629305
2020-03-09,0.23076923076923078,,,0.0,,0.056657223796033995,0.06976744186046512,,0.0,,0.0,,,0.5,,,0.02982292637465051,,,,,0.0,0.0,0.7272322532772694,,0.0,0.0,,0.0,,0.0,0.5333333333333333,0.0,0.0,0.3333333333333333,0.0,,,,0.01818181818181818,,,0.0,0.0,,0.20512820512820512,0.03125,0.0,0.1442125237191651,0.0,,0.0625,0.0,,0.0,,,0.03333333333333333,0.015267175572519083,0.0,,,0.05,,,0.0,,,,0.0,0.0,,0.17647058823529413,0.0,0.0,0.0,,0.0,0.0,,0.14736842105263157,,,,0.015779620219309978,0.0,,0.0,,,,0.0,,0.0,0.125,0.0,0.05,0.0,,,,,,0.2,,0.0,,,,0.0,,0.52,,0.0,0.0,,,0.0,0.010869565217391304,0.25,0.0,0.015306122448979591,0.15555555555555556,0.0,0.0,0.0,0.02857142857142857,,0.16666666666666666,0.0,,,0.0,0.0,,1.0,,0.0,,0.0,0.0,,,0.004878048780487805,0.66,0.0,,,0.1038961038961039,,,0.0,0.008021390374331552,,,0.14285714285714285,,0.0,0.0,,,,,0.0,1.0,0.07893589184474488,,0.0,,0.008504606661941885,0.0,0.0041841004184100415,,0.0,,0.0,,,,,,,,0.011784511784511785,0.0,0.015625,0.0,,0.0,,,0.0,0.3343108504398827
2020-03-10,0.19626168224299065,,,0.0,,0.056657223796033995,0.07142857142857142,,0.0,,0.0,,,0.5,,,0.01887905604719764,,,,,0.0,0.0,0.7440132530567335,,0.0,0.0,,0.0,,0.0,0.5161290322580645,0.0,0.0,0.3617021276595745,0.0,,,,0.01694915254237288,,,0.0,0.0,,0.18604651162790697,0.024390243902439025,0.0,0.17264957264957265,0.0,,0.10526315789473684,0.0,,0.0,,,0.025,0.02197802197802198,0.0,0.0,,0.04225352112676056,,,0.0,,,,0.0,0.0,,0.15,0.0,0.07407407407407407,0.0,0.0,0.014492753623188406,0.0,,0.2,,,,0.03287634766404898,0.0,,0.0,,,,0.0,,0.0,0.5,0.0,0.06060606060606061,0.125,,,,,,0.12,,0.0,,,,0.0,,0.4875,,0.0,0.0,,,0.0,0.003787878787878788,0.25,0.0,0.012354152367879203,0.16216216216216217,0.0,0.0,0.0,0.021372328458942633,,0.3333333333333333,0.0,,,0.0,0.05,,1.0,,0.0,,0.0,0.0,,,0.0025,0.6226415094339622,0.0,,,0.10126582278481013,,,0.0,0.006109979633401222,,,0.5714285714285714,,0.0,0.0,,,,,0.0,1.0,0.07133707754458567,,0.0,,0.006730229949523275,0.0,0.003745318352059925,,0.0,,0.0,,,,,,,0.0,0.010230179028132993,0.0,0.014492753623188406,0.0,,0.0,,,0.0,0.33959214125839343
2020-03-11,0.1640625,,,0.0,,0.4603399433427762,0.06451612903225806,,0.0,,0.0,,,0.3333333333333333,,,0.08036890645586298,,0.0,,,0.0,0.0,0.7617800076617937,,0.0,0.0,,0.0,,0.0,0.42105263157894735,0.0,0.0,0.3541666666666667,0.0,0.0,,,0.45,0.0,,0.0,0.0,0.0,0.174496644295302,0.01639344262295082,0.0,0.184375,0.0,,0.1,0.0,,0.0,,,0.01694915254237288,0.016260162601626018,0.0,0.0,,0.2112676056338028,,0.0,0.0,,,,0.0,0.0,,0.15,0.0,0.058823529411764705,0.0,0.0,0.011764705882352941,0.0,,0.1794871794871795,,,,0.03713733075435203,0.0,,0.0,,,,0.0,,0.0,0.5,0.2727272727272727,0.04081632653061224,0.1,,,,,,0.13333333333333333,,0.0,,,,0.0,,0.5393258426966292,,0.0,0.0,,,0.0,0.0022522522522522522,0.25,0.0,0.01310272536687631,0.22972972972972974,0.0,0.0,0.0,0.014604150653343582,,0.3333333333333333,0.0,,,0.0,0.047619047619047616,,0.5,,0.0,,0.0,0.0,,,0.0016722408026755853,0.576271186440678,0.0,,,0.07407407407407407,,,0.0,0.006134969325153374,,,0.5,,0.0,0.0,,,0.0,,0.0,1.0,0.083854918953619,,0.0,,0.005233318796336677,0.0,0.0031847133757961785,,0.0,,0.0,,,,,,,0.0,0.006974716652136007,0.0,0.027777777777777776,0.0,,0.0,,,0.0,0.3287777777777778
2020-03-12,0.1640625,,,0.3333333333333333,,0.4603399433427762,0.0547945205479452,,0.0,,0.0,,,0.3333333333333333,,,0.08036890645586298,,0.0,,,0.0,0.0,0.7772080264913754,,0.0,1.0,,0.0,,0.0,0.41025641025641024,0.0,0.0,0.40816326530612246,0.0,0.0,,,0.40298507462686567,0.0,,0.0,0.0,0.0,0.174496644295302,0.01639344262295082,0.0,0.16954022988505746,0.0,,0.07142857142857142,0.0,,0.0,,,0.01694915254237288,0.013245033112582781,0.0,0.0,,0.2112676056338028,,0.0,0.0,,,,0.0,0.0,,0.10714285714285714,0.0,0.058823529411764705,0.0,0.0,0.009708737864077669,0.0,,0.1794871794871795,,,,0.0423179565383149,0.0,,0.0,,,,0.0,,0.0,0.5,0.2727272727272727,0.038461538461538464,0.1,,,,,,0.12244897959183673,,0.0,,,,1.0,,0.5393258426966292,,0.0,0.0,,,0.0,0.0016207455429497568,0.25,0.0,0.01203079884504331,0.2,0.0,0.0,0.0,0.010614525139664804,,0.25,0.0,,,0.0,0.022222222222222223,,0.5,,0.0,,0.0,0.0,,,0.0014245014245014246,0.5,0.0,,,0.06837606837606838,,,0.0,0.006134969325153374,,,0.3333333333333333,,0.0,0.0,,,0.0,,0.0,1.0,0.06914576854363792,,0.0,,0.005233318796336677,0.0,0.0031847133757961785,,0.0,,0.0,,,0.0,,0.0,,0.0,0.007566204287515763,0.0,0.0625,0.0,,0.0,,,0.0,0.29369727047146404
2020-03-13,0.115,,,0.3076923076923077,,0.4603399433427762,0.04878048780487805,,0.0,,0.0,,,0.2,,,0.03688837920489297,,0.0,,0.0,0.0,0.0,0.7930817221570202,0.0,0.0,0.0,,0.0,,0.0,0.3404255319148936,0.0,0.0,0.4,0.0,0.0,,,0.3375,0.0,,0.008928571428571428,0.0,0.0,0.1319796954314721,0.012987012987012988,1.0,0.16098226466575716,0.07142857142857142,,0.06451612903225806,0.0,,0.0,0.0,,0.0064516129032258064,0.011904761904761904,0.08333333333333333,0.0,,0.2376237623762376,,0.0,0.0,,,,0.0,0.0,,0.06666666666666667,0.0,0.028985507246376812,0.0,0.0,0.007462686567164179,0.0,,0.22564102564102564,,,,0.06391778418348164,0.0,,0.0,,0.0,,0.0,,0.0,0.47368421052631576,0.2,0.03125,0.058823529411764705,,,,,,0.07865168539325842,,0.0,,,,1.0,,0.485,,0.0,0.14285714285714285,,,0.0,0.0012437810945273632,0.1,0.0,0.012517006802721088,0.2,0.0,0.0,0.0,0.008370044052863436,,0.1111111111111111,0.03125,,,0.0,0.011627906976744186,,0.16666666666666666,,0.0,,0.0,0.0,,,0.001004016064257028,0.4666666666666667,0.0,,0.0,0.04145077720207254,,,0.0,0.003511852502194908,,,0.15384615384615385,,0.0,0.0,,,0.0,,0.0,1.0,0.08148357870894678,,0.0,,0.0032599837000814994,0.0,0.0017889087656529517,,0.0,,0.0,,,0.0,,0.0,,0.0,0.005407841369986481,0.0,0.0625,0.0,,0.0,,0.0,0.008928571428571428,0.2603836677226329
2020-03-14,0.092,,,0.32432432432432434,,0.4603399433427762,0.0392156862745098,0.0,0.0,,0.0,,,0.14285714285714285,,,0.08089500860585198,,0.0,,0.0,0.0,0.0,0.8108475246057523,0.0,0.0,1.0,,0.029411764705882353,,0.0,0.3018867924528302,0.03508771929824561,0.05,0.37735849056603776,0.0,0.0,,,0.24770642201834864,0.0,,0.007246376811594203,0.0,0.0,0.14705882352941177,0.010752688172043012,1.0,0.14842767295597484,0.07142857142857142,,0.03773584905660377,0.0,,0.0,0.0,,0.0044444444444444444,0.00916030534351145,0.05555555555555555,0.0,,0.23636363636363636,,0.0,0.0,,,,0.0,0.011869436201780416,,0.13559322033898305,0.0,0.08333333333333333,0.0,0.0,0.00641025641025641,0.0,,0.20952380952380953,,0.0,,0.063071976255256,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.47368421052631576,0.2,0.018018018018018018,0.038461538461538464,,,0.0,,,0.07317073170731707,,0.0,0.0,0.0,,0.25,,0.49528301886792453,,0.0,0.058823529411764705,,0.0,0.0,0.0011961722488038277,0.1,0.0,0.010032715376226827,0.2,0.0,0.0,0.0,0.00721336370539104,,0.1111111111111111,0.02631578947368421,,,0.0,0.009708737864077669,,0.1,,0.0,,0.0,0.0,,,0.0009174311926605505,0.4268292682926829,0.0,,0.0,0.04040404040404041,0.0,,0.0,0.0029433406916850625,0.0,0.0,0.0975609756097561,,0.0,0.0,,,0.0,,0.16666666666666666,1.0,0.09292432764569646,0.0,0.0,,0.0026690391459074734,0.0,0.001451378809869376,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.004029550033579583,0.0,0.04807692307692308,0.03333333333333333,,0.0,0.0,0.0,0.011834319526627219,0.23246130882237412
