,Afghanistan,Argentina,Bangladesh,Belize,Bhutan,Bolivia,Brazil,Brunei,Cambodia,Chile,China,Colombia,Costa Rica,Cuba,Dominican Republic,Ecuador,El Salvador,Guatemala,Guyana,Haiti,Honduras,India,Indonesia,Japan,Laos,Malaysia,Mexico,Mongolia,Nepal,Nicaragua,Pakistan,Panama,Paraguay,Peru,Philippines,Singapore,Sri Lanka,Suriname,Thailand,Uruguay,Venezuela
2021-04-12,0.9087938205585264,0.8822588117054939,0.8402068201403422,0.9696435722867441,0.9500542888165038,0.8211046786974009,0.8834269835319102,0.9406392694063926,0.4739157762413576,0.9345639459937477,0.9479628922130465,0.9387974960650433,0.8738961878096059,0.9349827848506685,0.8404101490570061,0.8344778225864403,0.9445276238957928,0.9144066091037164,0.8725761772853186,0.8931963257044995,0.3877104934654676,0.9034374033375795,0.9039118904818346,0.9161489216870551,0.9215686274509803,0.9532148241414158,0.7733064889540724,0.6069386443944748,0.9780178226157435,0.6280660026757842,0.8736320123478075,0.9714094651639059,0.8239264969901785,0.9529823669502117,0.8155561733543385,0.9947095179233622,0.9631424375917768,0.9309937754883022,0.8091108903140337,0.7695662527640755,0.9002636903002887
2021-04-13,0.9080245081781206,0.8809723941975105,0.8384580089207759,0.9697236684020825,0.9459459459459459,0.8216971566183616,0.8840952981878502,0.9406392694063926,0.47310288402536305,0.9351006275299545,0.9480240928456001,0.9379180193981301,0.8724893215011685,0.9366012849712751,0.840600863353917,0.8323580429204237,0.9437973775099802,0.9133850194799489,0.8739570388780401,0.8927098731813584,0.38784690841516295,0.9025281190310488,0.9047665307884745,0.9149117675256754,0.9215686274509803,0.9537004414986733,0.7721157454013996,0.6097101994730899,0.9775443073161866,0.6277860326894502,0.873002036670991,0.971881612651743,0.8253980905079115,0.9548335364062357,0.8167485797451022,0.9948431527613022,0.9629974668704335,0.9305466237942123,0.7970520196927458,0.7732432378133308,0.9003125123620397
2021-04-14,0.9071636534807093,0.8792022866986775,0.8369185149634911,0.9698182691537908,0.9418729817007535,0.8216459882459504,0.8841238906379375,0.9452054794520548,0.4652722967640095,0.9367208864499402,0.9480430461306464,0.9368681227532336,0.871406331547558,0.9377302956771816,0.8401806723825495,0.8291751998837869,0.9425714498917991,0.9111709482570409,0.8734992937853108,0.8924488684967727,0.3885618251674268,0.9006294624539579,0.905355359823626,0.912682551285441,0.9215686274509803,0.9537822503648914,0.7708070873875408,0.611689497716895,0.9769769163949134,0.6277860326894502,0.8719773719352163,0.9722823456096326,0.8248382482577383,0.9565266026255919,0.816934701226088,0.9949765296878861,0.9622700603428476,0.9294042143544764,0.7844258945770824,0.7748917748917749,0.8998768770625903
2021-04-15,0.9062733968276078,0.8779188773626904,0.835211225649224,0.9699007364713417,0.9398496240601504,0.822019429320675,0.884668045389906,0.9454545454545454,0.4554380664652568,0.9360611387919805,0.9480310951849459,0.9356378053060133,0.8707563257182801,0.9386630754162586,0.8393316145839355,0.825647769722186,0.9407909436210621,0.9093903097635304,0.8712201125175809,0.8931902985074627,0.3894401598966325,0.8984710274125577,0.9060494406194312,0.9112695564153929,0.9215686274509803,0.9535381478130374,0.7692810349319145,0.6242662596853722,0.9764038550446318,0.6277860326894502,0.8698786761085157,0.9725513740990597,0.824124953109606,0.9566674272380205,0.820785689395854,0.9949783492763884,0.9611045192447802,0.9277635510029876,0.7710425153479833,0.7739418134444351,0.8988666085440279
2021-04-16,0.9053098114191361,0.8766013247833027,0.833230756406427,0.9699639567480978,0.9348290598290598,0.8217745505757024,0.8842453359991256,0.9457013574660633,0.43067226890756305,0.9349827070112411,0.9480421613051605,0.9342471272232977,0.868877985591085,0.9398412523426304,0.8385474731476285,0.8218416746600463,0.9372727677445205,0.9075534378041006,0.8688255613126079,0.8932649731997203,0.3893785720035418,0.8954292401107506,0.906453671467303,0.9083044750347739,0.9215686274509803,0.9527966270084297,0.7677086421599271,0.6224495595339585,0.9758156448983796,0.6277860326894502,0.8684729275714175,0.9728642127539033,0.8239819170982338,0.9585092970457055,0.8141397497948599,0.9949473337722186,0.959961818992976,0.9266240681576144,0.7580381317689531,0.7677024898358166,0.8977418619773575
2021-04-17,0.9043682153712549,0.8770768612934899,0.8332789486435804,0.9699639567480978,0.9298618490967057,0.8226032556387831,0.8855990007245353,0.9502262443438914,0.41757526444263626,0.9353494742184365,0.9479497891575106,0.9329061693546999,0.8681619910103403,0.9416589308141757,0.8380211450229403,0.8180094279281944,0.9359300571022812,0.9068885581821304,0.8686433373556284,0.8929347826086956,0.3898560898560899,0.8947368268910847,0.9069477444368718,0.9063328210740665,0.9215686274509803,0.9522001225151382,0.7662468273423433,0.6204159212880143,0.9752296931391928,0.6277860326894502,0.8666813591815384,0.9731940682857524,0.8249485632195569,0.9609173065675528,0.81280242371781,0.9947851549647957,0.9592166113163041,0.9257999362177102,0.7414753917457515,0.7697838655380187,0.8978351438264579
2021-04-18,0.9037373772425998,0.8770494881866401,0.8317513622850498,0.9699639567480978,0.9249471458773785,0.8229043765770468,0.8881410395056842,0.9502262443438914,0.40487203206907185,0.9350491182324947,0.9478796771826853,0.9312492441649535,0.8682690095733574,0.9417011752748976,0.8380757224658636,0.8155904953172092,0.9308674592690445,0.9073530250327878,0.8680650684931507,0.8931232536479354,0.390186331676385,0.8937048294869482,0.9075125988051083,0.9071010058667658,0.9038461538461539,0.951506465534692,0.7652835424203309,0.6107868568958064,0.9746839032586233,0.6277860326894502,0.8650824985661122,0.9735564459109121,0.8265480587770376,0.9622891724556996,0.8365144988661986,0.9947216101555563,0.9586648914759884,0.9249787775891342,0.7262753999135322,0.774820563267388,0.8966840937548053
2021-04-19,0.9029479558413199,0.8778047556039125,0.830616289608941,0.9700440528634361,0.9210526315789473,0.8232846355306394,0.8903634938082955,0.9547511312217195,0.39248895434462444,0.9363879736225229,0.9478609494939617,0.9301382497548488,0.8676964257319034,0.9430615287266332,0.8382294439854341,0.8144034914856071,0.9302777777777778,0.9070246173940203,0.8689349364713909,0.8937936384794414,0.3908216173098016,0.8934539584437816,0.9084230378572548,0.9075404967296553,0.9038461538461539,0.9515831382993033,0.7641756691860742,0.6083596214511041,0.9741365877153219,0.6277860326894502,0.8642035416328561,0.9739457359830885,0.8280799993582081,0.965134291630581,0.8445794677837893,0.9947564804313165,0.9582312364871821,0.9243483788938335,0.7127552373375763,0.7828291910944862,0.8966956825844385
2021-04-20,0.9021852057071617,0.8771875382339529,0.8306044031177355,0.9702843412094514,0.9171907756813418,0.8235993671169696,0.8925091218560722,0.9592760180995475,0.3869726339794755,0.9385590267451553,0.94784538380323,0.929956296864821,0.8655759772653288,0.9447580902873943,0.8381788533436189,0.8141610108824133,0.9285506148376945,0.9077769871302479,0.870063694267516,0.8940063580677677,0.39113740450431655,0.8928116486432092,0.9095460705619747,0.907642347398584,0.9038461538461539,0.9521131218199911,0.7628965216433718,0.6122248630774,0.9736006990755646,0.6275995246583482,0.864317846045806,0.9744303159666564,0.8300998357335375,0.9681944717545787,0.8480913974535133,0.9948733958822853,0.9574494301262964,0.9236221305405692,0.7006125374690473,0.7908324270356041,0.8985586889455958
2021-04-21,0.9013156757317474,0.8752148493258735,0.8299637949030182,0.9703644373247897,0.9133611691022965,0.8234635451550967,0.8928913191050665,0.9638009049773756,0.3801492949958529,0.9394258313117475,0.9478537205436589,0.9290322629036426,0.8654802925354242,0.9466219291467765,0.8374644732129931,0.8106229504573571,0.9279339515683596,0.9056409440119102,0.8691470513793976,0.8938841950236416,0.3922110465663334,0.8899439154819355,0.9103594209057185,0.9060267506489427,0.9038461538461539,0.9522491367989752,0.7613520745107891,0.6125776005652854,0.9730169108162076,0.6275995246583482,0.8633313431286018,0.9748464730290456,0.8293078615406531,0.9687940330707775,0.8526370087324822,0.9949736362292416,0.9563855273665458,0.9227032734952482,0.6873721358428805,0.7926017363629981,0.8995091133698879
